min_value,max_value,,
-3.8387770652771,4.83038854598999,,
-3.19809222221375,4.81747674942017,,
-3.30479764938354,2.01058650016785,,
-1.99313497543335,1.64774763584137,,
-2.69931292533875,4.09803485870361,,
-2.27225875854492,1.78139114379883,,
-1.76344609260559,1.21254408359528,,
-4.77616739273071,3.01181697845459,,
-2.54721832275391,2.29481792449951,,
-2.43298316001892,4.09997320175171,,
-2.8852231502533,3.58031702041626,,
-3.52062582969666,5.53978443145752,,
-1.67880070209503,2.55886340141296,,
-2.04144358634949,1.93507170677185,,
-4.4290771484375,4.33693838119507,,
-2.40996050834656,3.52496957778931,,
-2.72278261184692,2.70740365982056,,
-3.03425145149231,2.61287403106689,,
-1.77621006965637,1.27176702022553,,
-1.58597445487976,1.51384794712067,,
-3.33521437644958,3.5049991607666,,
-3.75043296813965,5.00703096389771,,
-3.68221139907837,2.98844194412231,,
-2.77198886871338,2.95927357673645,,
-2.81819748878479,1.59806561470032,,
-2.75281500816345,4.83729219436646,,
-2.28866171836853,1.35065114498138,,
-3.09246850013733,3.31285333633423,,
-2.32052612304687,2.85226607322693,,
-2.28500556945801,2.24165868759155,,
-3.11812353134155,3.34282875061035,,
-2.36166071891785,3.39528441429138,,
-3.47294616699219,3.22388529777527,,
-4.18073701858521,2.17186856269836,,
-3.56306028366089,3.74193382263184,,
-1.14317166805267,1.16427171230316,,
-4.27524518966675,5.59972238540649,,
-1.36733591556549,1.92187917232513,,
-4.77396631240845,3.32455730438232,,
-2.32705283164978,2.30870485305786,,
-2.84262633323669,3.15515995025635,,
-2.96008372306824,3.31352257728577,,
-2.53456258773804,3.08047437667847,,
-4.64806127548218,4.96633911132813,,
-2.70921897888184,3.73236203193665,,
-1.81295430660248,1.15764033794403,,
-1.89674198627472,2.42259073257446,,
-2.33252501487732,1.30789291858673,,
-2.82975172996521,3.86950159072876,,
-4.08257007598877,3.77563691139221,,
-2.59063744544983,3.83615517616272,,
-2.14294457435608,2.58933043479919,,
-4.27082490921021,5.68953800201416,,
-3.8661196231842,3.19607043266296,,
-3.05687308311462,6.1074275970459,,
-1.49950695037842,1.61968755722046,,
-1.9850971698761,2.34256219863892,,
-2.73926687240601,4.90142488479614,,
-2.58090233802795,1.75642395019531,,
-1.48869895935059,2.01745104789734,,
-2.57078981399536,1.94726061820984,,
-3.58707594871521,5.37193727493286,,
-1.59697842597961,2.26758909225464,,
-1.98623967170715,3.94657611846924,,
-2.66534876823425,3.78268051147461,,
-2.16440105438232,3.83041000366211,,
-3.91586518287659,3.2790641784668,,
-2.75321912765503,1.98128747940063,,
-2.46519494056702,2.52263069152832,,
-2.97753429412842,2.26323652267456,,
-2.66592240333557,2.78918743133545,,
-3.37799763679504,3.28598165512085,,
-4.01123905181885,2.16218852996826,,
-2.6165599822998,2.45171928405762,,
-2.47800230979919,1.90647864341736,,
-3.49338006973267,3.21496725082397,,
-2.96877312660217,3.23459196090698,,
-3.43681025505066,3.42461633682251,,
-1.80573856830597,3.58464527130127,,
-1.15693521499634,1.74288487434387,,
-2.80349659919739,3.19124269485474,,
-3.97160911560059,3.87004995346069,,
-1.61989951133728,2.11225461959839,,
-3.70560097694397,1.68957269191742,,
-1.86075568199158,2.85048580169678,,
-2.64609742164612,2.25936436653137,,
-3.35672688484192,3.61767745018005,,
-2.89613389968872,2.40783071517944,,
-2.65419316291809,3.43089485168457,,
-2.93552875518799,1.62206697463989,,
-2.74402260780334,5.10706424713135,,
-1.84550869464874,3.74808287620544,,
-2.63760232925415,1.32484126091003,,
-3.50058436393738,2.05721306800842,,
-2.50438499450684,3.20170211791992,,
-4.55981254577637,6.2841649055481,,
-1.90332591533661,3.06773328781128,,
-3.1371853351593,4.59523439407349,,
-4.20901679992676,5.16284704208374,,
-2.99150466918945,2.76254415512085,,
-2.47957539558411,3.73343753814697,,
-4.71528291702271,2.74982762336731,,
-2.84259247779846,4.69520807266235,,
-1.39978241920471,2.19351673126221,,
-3.12590217590332,3.99054670333862,,
-2.89380073547363,1.66694390773773,,
-4.11475515365601,3.50444221496582,,
-2.74775052070618,3.35246133804321,,
-2.52115607261658,2.26726889610291,,
-2.49107551574707,2.49364137649536,,
-1.66653537750244,1.84034192562103,,
-5.47684144973755,3.88129425048828,,
-4.13873767852783,3.13014841079712,,
-1.84834337234497,1.92073392868042,,
-2.83648824691772,2.47250723838806,,
-2.35830426216125,1.36785888671875,,
-3.55076766014099,4.03221988677979,,
-2.44245266914368,3.31169891357422,,
-3.02688717842102,4.97059774398804,,
-3.74262547492981,2.92602515220642,,
-3.42860054969788,5.28349161148071,,
-3.59201979637146,2.60043740272522,,
-2.55373883247375,1.7323203086853,,
-1.73048567771912,1.93781769275665,,
-2.28926134109497,1.91080689430237,,
-2.29170608520508,1.71415972709656,,
-3.44181489944458,3.9697527885437,,
-2.63940715789795,2.62383222579956,,
-4.58643960952759,4.90065383911133,,
-2.83556532859802,3.38510131835937,,
-4.10820722579956,5.67572689056397,,
-3.00924682617187,4.49828577041626,,
-4.19238805770874,5.8722825050354,,
-4.45460081100464,3.55454206466675,,
-2.33311033248901,2.17708015441895,,
-3.26763224601746,2.86256885528564,,
-4.24278402328491,3.6335506439209,,
-2.54406929016113,2.54802536964416,,
-6.80598211288452,3.53176832199097,,
-2.40141820907593,2.220370054245,,
-3.27789735794067,5.32631826400757,,
-5.17475652694702,2.9881579875946,,
-3.79629182815552,4.30755138397217,,
-3.65948820114136,2.89308738708496,,
-1.68581807613373,3.73324823379517,,
-1.67865872383118,3.18109011650085,,
-3.32736134529114,5.13264942169189,,
-4.6113018989563,4.12748861312866,,
-1.54291880130768,3.13908243179321,,
-3.49108958244324,3.73209428787231,,
-1.91733467578888,3.01132535934448,,
-3.32592296600342,3.26970720291138,,
-3.93784356117249,4.70875787734985,,
-4.38899993896484,5.52136850357056,,
-2.3996434211731,3.69348502159119,,
-2.47524166107178,2.79495739936829,,
-2.77146887779236,3.70560026168823,,
-3.2792809009552,2.41746187210083,,
-4.16084384918213,3.06371212005615,,
-1.87635457515717,2.67398381233215,,
-2.27014255523682,2.10340785980225,,
-3.94199919700623,3.82558298110962,,
-4.53227376937866,2.91156125068665,,
-4.21210479736328,2.23501348495483,,
-2.39816784858704,3.5540246963501,,
-3.05632948875427,5.92089986801147,,
-1.78198099136353,2.40989112854004,,
-2.29577684402466,1.9222264289856,,
-4.35283803939819,2.68299889564514,,
-2.2082188129425,3.40981674194336,,
-5.0338454246521,3.95719957351685,,
-1.86932194232941,1.80390119552612,,
-2.4370002746582,2.83918142318726,,
-2.89967513084412,2.70793962478638,,
-2.60072898864746,2.73161625862122,,
-3.73875331878662,3.30664443969727,,
-3.23460960388184,4.1895318031311,,
-2.51406264305115,2.63379812240601,,
-2.86524367332458,2.1005437374115,,
-2.58481025695801,3.01369023323059,,
-2.96080470085144,2.29363179206848,,
-6.46994829177856,2.59353041648865,,
-2.8526668548584,2.56800699234009,,
-2.37826323509216,2.46485257148743,,
-2.2129762172699,2.31731224060059,,
-1.51767253875732,1.44880962371826,,
-4.31737852096558,5.25838232040405,,
-2.38696551322937,3.49223852157593,,
-3.25273108482361,2.79398584365845,,
-2.48015999794006,3.15420913696289,,
-4.28443479537964,2.41734433174133,,
-2.36339640617371,4.32006883621216,,
-1.46735620498657,2.84482717514038,,
-1.87346863746643,2.02730679512024,,
-1.977215051651,2.82207822799683,,
-2.56510281562805,3.01552128791809,,
-3.48578143119812,2.36695718765259,,
-3.08626866340637,2.02363562583923,,
-2.23412418365479,1.58705532550812,,
-6.00413370132446,2.4017915725708,,
-2.49282360076904,2.67827272415161,,
-2.49763417243958,2.21905136108398,,
-1.95412445068359,2.16442155838013,,
-5.1797776222229,6.38039064407349,,
-1.95741248130798,2.75035524368286,,
-3.82581233978271,3.00124311447144,,
-2.44390797615051,3.46899604797363,,
-4.96538543701172,2.54103016853333,,
-2.74672055244446,4.37090063095093,,
-3.23308300971985,2.17726707458496,,
-2.09353613853455,2.59392070770264,,
-2.51546692848206,2.2442934513092,,
-2.67350935935974,3.04498600959778,,
-3.65333724021912,4.83084630966187,,
-3.91949534416199,4.77948427200317,,
-3.05676937103271,4.73191785812378,,
-2.83052921295166,4.02000188827515,,
-1.93841361999512,2.58852386474609,,
-3.39146900177002,3.91883134841919,,
-1.99404942989349,2.89444804191589,,
-2.47334933280945,2.89349293708801,,
-4.12275648117065,3.40201711654663,,
-4.23071193695068,3.32658672332764,,
-3.07018232345581,5.40832614898682,,
-2.96380734443665,3.46009922027588,,
-1.80928659439087,1.40705943107605,,
-1.87272095680237,2.81531953811646,,
-2.66666221618652,2.14364409446716,,
-2.92515325546265,2.47673273086548,,
-4.88937425613403,3.0006365776062,,
-5.58964776992798,5.26379823684692,,
-3.17436623573303,2.11894726753235,,
-3.96762084960937,3.64778590202332,,
-1.55372631549835,1.43616044521332,,
-4.4007248878479,4.11344766616821,,
-1.80869841575623,1.8472912311554,,
-2.85009837150574,4.60440397262573,,
-3.96498131752014,5.06226873397827,,
-2.2739086151123,2.09484171867371,,
-2.23367094993591,2.17168116569519,,
-2.92238235473633,4.06337547302246,,
-2.22575402259827,2.15018129348755,,
-3.13796663284302,3.0654993057251,,
-1.75758802890778,1.24319064617157,,
-2.28452253341675,2.7921986579895,,
-2.30886602401733,3.56880331039429,,
-1.76581263542175,3.47925043106079,,
-2.13002610206604,4.14130783081055,,
-2.63262033462524,4.05124425888062,,
-1.52218163013458,1.1377946138382,,
-2.34472990036011,3.99784135818481,,
-2.25489115715027,3.56668734550476,,
-1.35296976566315,1.26509737968445,,
-2.13484811782837,2.78688859939575,,
-2.49864816665649,4.09841823577881,,
-2.18620705604553,2.66999745368958,,
-2.9237916469574,2.64443111419678,,
-2.1490466594696,3.71918058395386,,
-3.29029178619385,3.84548401832581,,
-2.38418245315552,3.51780843734741,,
-2.39018249511719,2.84757089614868,,
-2.69489765167236,1.73756647109985,,
-3.49650311470032,1.65144324302673,,
-4.82274866104126,3.29734492301941,,
-2.3590099811554,3.72381830215454,,
-2.06076097488403,2.85595679283142,,
-2.07001352310181,2.77924370765686,,
-1.60574448108673,2.39099740982056,,
-2.95821261405945,3.57916212081909,,
-2.33221244812012,1.99347698688507,,
-2.83736395835876,3.19513940811157,,
-2.06329011917114,2.97581958770752,,
-1.68252968788147,2.40727996826172,,
-2.53603148460388,1.52318477630615,,
-2.33829116821289,2.71998381614685,,
-1.42316067218781,2.83011412620544,,
-3.62577676773071,2.08226370811462,,
-2.72434878349304,2.74546480178833,,
-2.56990718841553,2.03902530670166,,
-2.60204029083252,2.69432544708252,,
-4.12792682647705,3.30620002746582,,
-2.38590478897095,2.19110679626465,,
-3.69352126121521,1.70375108718872,,
-3.30584788322449,3.02818250656128,,
-2.49130964279175,3.6287477016449,,
-4.98329067230225,3.88933253288269,,
-2.7494900226593,2.20448279380798,,
-3.21222233772278,2.51897001266479,,
-2.09806442260742,2.34947681427002,,
-2.52032709121704,2.2085063457489,,
-2.58702325820923,1.93046116828918,,
-2.49893832206726,1.72710704803467,,
-2.61424374580383,3.41223359107971,,
-3.59759378433228,2.86480927467346,,
-5.35936975479126,3.67451953887939,,
-3.06661796569824,2.61081886291504,,
-2.07601141929626,2.12207508087158,,
-3.38725543022156,4.60738515853882,,
-3.36471390724182,2.71775579452515,,
-2.86948823928833,1.81040418148041,,
-2.95984315872192,4.15863561630249,,
-2.51631236076355,2.39569282531738,,
-4.64562559127808,6.3790431022644,,
-2.45217180252075,2.07796835899353,,
-2.5564112663269,2.38317608833313,,
-3.62465715408325,2.9501953125,,
-2.04590439796448,2.24270439147949,,
-3.36407899856567,3.86434078216553,,
-5.31399631500244,3.65040254592895,,
-1.51735484600067,2.05421495437622,,
-2.70279097557068,4.72873067855835,,
-2.62909436225891,2.15552639961243,,
-2.83849692344666,4.41971158981323,,
-2.3944890499115,3.10300970077515,,
-1.77815651893616,1.91031849384308,,
-3.14758706092834,3.5113844871521,,
-1.92805159091949,2.4828052520752,,
-2.20950770378113,3.68922996520996,,
-3.54439449310303,5.52890348434448,,
-3.67771434783936,3.56260442733765,,
-2.30261564254761,2.06942558288574,,
-1.34150886535645,1.9026163816452,,
-2.70101833343506,1.99505388736725,,
-1.87416458129883,1.94159889221191,,
-2.11155033111572,3.80807900428772,,
-1.65891528129578,2.31730198860168,,
-2.78305554389954,2.24194645881653,,
-3.27037906646729,3.57452011108398,,
-1.89071416854858,1.39799356460571,,
-2.40934038162231,2.55175399780273,,
-1.82532215118408,1.68484616279602,,
-2.52648830413818,4.40514802932739,,
-3.46489500999451,4.45231151580811,,
-2.74362468719482,3.46039080619812,,
-1.71521317958832,2.07371473312378,,
-2.57387328147888,3.38699245452881,,
-4.18602228164673,2.11763715744019,,
-5.11951398849487,2.84358096122742,,
-3.09573221206665,3.92160749435425,,
-4.11644554138184,3.39116072654724,,
-2.18373680114746,3.08257913589478,,
-1.75990235805511,1.66729366779327,,
-2.93483328819275,3.2182412147522,,
-4.09788942337036,3.69414234161377,,
-1.52274858951569,1.58557391166687,,
-2.88067126274109,1.90439224243164,,
-2.63421177864075,2.26218771934509,,
-2.38999605178833,1.93681359291077,,
-2.82912421226501,3.74064898490906,,
-3.21795916557312,3.90300583839417,,
-4.46136426925659,3.97819948196411,,
-2.06648278236389,1.7968065738678,,
-2.84784030914307,2.51796317100525,,
-3.65058255195618,5.63402605056763,,
-2.59586882591248,2.39659452438354,,
-2.90571236610413,3.40997934341431,,
-3.39226698875427,3.91544055938721,,
-4.61585283279419,5.05546474456787,,
-1.71183359622955,2.20210242271423,,
-3.4634370803833,3.83129382133484,,
-4.33155488967896,4.62313032150269,,
-3.81292033195496,1.66135478019714,,
-2.88159394264221,1.9952586889267,,
-1.60806226730347,1.82970762252808,,
-2.28350162506104,2.24921154975891,,
-2.47160315513611,3.82125997543335,,
-1.57612633705139,1.0858348608017,,
-2.19554758071899,2.75973510742187,,
-3.19344925880432,2.67960834503174,,
-3.38921046257019,4.30301094055176,,
-2.19452953338623,2.66763639450073,,
-2.02075719833374,2.26822209358215,,
-3.12471914291382,2.58096432685852,,
-1.8799512386322,1.62369441986084,,
-2.55768728256226,2.20714783668518,,
-2.24584698677063,3.51749777793884,,
-3.61915969848633,4.68307542800903,,
-2.23645353317261,1.81193161010742,,
-3.77116894721985,3.22800254821777,,
-4.26790714263916,5.94125652313232,,
-2.73776364326477,2.95727491378784,,
-3.8368239402771,4.48161172866821,,
-2.01100754737854,1.81202030181885,,
-1.84431552886963,1.600470662117,,
-2.54585552215576,2.67401909828186,,
-3.78444314002991,2.70878601074219,,
-4.24270486831665,2.82584571838379,,
-3.15476036071777,2.26838755607605,,
-2.38083124160767,2.17028164863586,,
-2.94356393814087,3.42753887176514,,
-3.537442445755,3.22843647003174,,
-2.07349681854248,3.36841440200806,,
-4.07104349136353,4.50860261917114,,
-3.36566996574402,3.93750786781311,,
-3.12954783439636,1.54011702537537,,
-2.54608988761902,1.26163625717163,,
-3.68786787986755,2.74184250831604,,
-2.00981950759888,3.11241436004639,,
-3.48255395889282,5.10322141647339,,
-3.89635825157166,4.72314310073853,,
-2.69536948204041,3.04625701904297,,
-3.46664571762085,2.28232598304749,,
-3.67268514633179,6.18487453460693,,
-2.24818158149719,2.20390844345093,,
-3.64594292640686,3.93149662017822,,
-2.24142837524414,1.4066025018692,,
-2.62694191932678,2.15530943870544,,
-3.27551198005676,2.45394897460937,,
-2.09788298606873,2.05703735351562,,
-5.52676486968994,3.9629955291748,,
-2.53463411331177,3.32974243164062,,
-2.46439456939697,3.14457368850708,,
-3.19522380828857,3.20245981216431,,
-2.16864943504333,2.49336528778076,,
-2.75866842269897,3.24112129211426,,
-4.44862985610962,3.14491391181946,,
-2.51562476158142,2.80500292778015,,
-2.71525430679321,3.37872409820557,,
-1.84338510036469,2.33305621147156,,
-2.92679786682129,3.00754070281982,,
-3.67786526679993,2.84201788902283,,
-3.81596422195435,4.36439657211304,,
-3.29674673080444,2.45043802261353,,
-3.0407395362854,2.43995952606201,,
-5.30723762512207,2.97732210159302,,
-2.98561215400696,3.94709992408752,,
-5.26948595046997,3.7426393032074,,
-1.87693619728088,3.02441215515137,,
-3.48141551017761,2.81365084648132,,
-2.96346068382263,2.0409529209137,,
-4.11738634109497,2.43520927429199,,
-2.62673306465149,2.12231540679932,,
-5.51458597183228,4.94630813598633,,
-2.23038935661316,3.15458011627197,,
-3.78948092460632,2.87634658813477,,
-1.86342775821686,1.94633936882019,,
-5.4998927116394,4.76740694046021,,
-3.43098020553589,3.38154911994934,,
-3.37013697624207,3.06188821792603,,
-8.06449031829834,6.92119264602661,,
-3.01487708091736,3.50979089736938,,
-2.17816352844238,2.2412314414978,,
-2.90148854255676,3.0224781036377,,
-1.61907029151917,1.0912868976593,,
-2.80713748931885,3.97168040275574,,
-3.49115419387817,1.98400950431824,,
-2.20977139472961,3.70770311355591,,
-1.87740564346313,1.39248657226563,,
-2.31407189369202,2.6843888759613,,
-3.07960748672485,3.54302310943604,,
-3.49431562423706,1.77760338783264,,
-1.53920435905457,1.50658178329468,,
-2.58614301681519,3.83743095397949,,
-2.97074723243713,5.45068597793579,,
-3.41936564445496,3.10162329673767,,
-1.16319823265076,2.4161524772644,,
-1.65013217926025,4.46087169647217,,
-4.52306175231934,3.13273906707764,,
-7.74288415908814,4.21448040008545,,
-3.01132011413574,3.32152080535889,,
-2.83118081092834,1.31981444358826,,
-2.79336261749268,3.2863290309906,,
-2.43635129928589,4.94038105010986,,
-3.44365644454956,2.08959054946899,,
-2.75735092163086,2.71778869628906,,
-4.53305149078369,3.00287127494812,,
-3.23795437812805,4.91666030883789,,
-3.76799392700195,2.82675504684448,,
-1.70055317878723,1.68299794197083,,
-2.84471726417542,4.15114784240723,,
-3.45583415031433,1.41249167919159,,
-3.41505527496338,2.20217895507812,,
-4.2579197883606,2.97070932388306,,
-2.58783483505249,1.40730488300324,,
-3.60641551017761,3.22661805152893,,
-2.62653827667236,2.99505043029785,,
-1.87528085708618,1.98089671134949,,
-1.57967579364777,1.27524316310883,,
-2.49241614341736,3.72809028625488,,
-1.20732963085175,2.30160403251648,,
-2.05499792098999,2.54828214645386,,
-2.56602072715759,1.91921126842499,,
-5.05712604522705,7.09055471420288,,
-1.43585515022278,1.19921970367432,,
-3.80626511573792,3.53434062004089,,
-4.8954005241394,2.77238035202026,,
-2.4750599861145,2.31809616088867,,
-2.8520188331604,3.73214983940125,,
-2.21834230422974,2.18547248840332,,
-1.91039371490479,1.41592085361481,,
-2.66083145141602,3.94978427886963,,
-1.86514723300934,1.39135110378265,,
-5.09563493728638,3.9051251411438,,
-1.28777980804443,1.31573212146759,,
-1.49180746078491,2.19321274757385,,
-2.47510004043579,2.37265682220459,,
-3.08481669425964,1.57253205776215,,
-4.42315196990967,3.30172300338745,,
-1.28168523311615,3.29762387275696,,
-2.79038596153259,2.03619241714478,,
-2.43475079536438,2.46985864639282,,
-2.20353770256042,2.80097985267639,,
-4.61665773391724,2.49133920669556,,
-3.99510502815247,3.17012858390808,,
-2.91397261619568,2.92542767524719,,
-1.61222970485687,2.4314432144165,,
-3.59457850456238,2.93610954284668,,
-1.643439412117,1.88586294651032,,
-2.24448585510254,2.28969287872314,,
-3.27759885787964,4.8979868888855,,
-2.53793907165527,2.45952272415161,,
-1.80466818809509,2.51036334037781,,
-3.52848815917969,2.82494115829468,,
-1.67895758152008,1.10446190834045,,
-3.87648725509644,3.37807750701904,,
-2.62625479698181,2.05101704597473,,
-6.91330337524414,5.98076581954956,,
-9.49611949920654,6.15686750411987,,
-2.66303896903992,2.05185914039612,,
-2.21706295013428,2.2833616733551,,
-3.09730386734009,3.54894113540649,,
-1.89146625995636,1.3639965057373,,
-1.29769670963287,1.04881405830383,,
-1.8310250043869,3.10103583335876,,
