Min,MAX,
-1.9883588552475,1.77338469028473,
-1.87666261196136,1.8859144449234,
-1.90417885780334,1.8556067943573,
-1.82167565822601,1.84984564781189,
-1.76425039768219,1.93658244609833,
-1.99100470542908,1.79627311229706,
-1.96424782276154,1.70170831680298,
-1.92399668693542,1.95206546783447,
-1.96076285839081,1.97493457794189,
-1.76944875717163,1.90300011634827,
-1.9762978553772,1.97841608524323,
-1.86142587661743,1.85842394828796,
-1.9449257850647,1.9434700012207,
-1.75739669799805,1.87167596817017,
-1.992302775383,1.95496153831482,
-1.95841681957245,1.81928813457489,
-1.98435831069946,1.74894618988037,
-1.85898554325104,1.95761811733246,
-1.79943251609802,1.85819172859192,
-1.87744092941284,1.88097059726715,
-1.99885213375092,1.90683627128601,
-1.99444484710693,1.69743704795837,
-1.81059288978577,1.81162416934967,
-1.80400121212006,1.75523912906647,
-1.93763625621796,1.89541018009186,
-1.96480655670166,1.99506413936615,
-1.75986695289612,1.79461061954498,
-1.96283960342407,1.82076179981232,
-1.91039705276489,1.86097955703735,
-1.94268810749054,1.94896721839905,
-1.95502686500549,1.95339643955231,
-1.87159848213196,1.89377045631409,
-1.90144491195679,1.77829205989838,
-1.91824185848236,1.85541212558746,
-1.79851484298706,1.85549259185791,
-1.86257493495941,1.84091246128082,
-1.9136278629303,1.7855931520462,
-1.96952950954437,1.91554462909699,
-1.95893025398254,1.97691762447357,
-1.71805727481842,1.84683263301849,
-1.94664001464844,1.72995281219482,
-1.98159801959991,1.84276974201202,
-1.99112915992737,1.90291857719421,
-1.99138331413269,1.97982108592987,
-1.93734645843506,1.98746633529663,
-1.98297917842865,1.85316443443298,
-1.77926421165466,1.52954161167145,
-1.88381350040436,1.86778712272644,
-1.92307007312775,1.97252285480499,
-1.92413747310638,1.91725587844849,
-1.97120177745819,1.99602282047272,
-1.90554654598236,1.94188320636749,
-1.98356544971466,1.98606133460999,
-1.99445819854736,1.93584728240967,
-1.79252254962921,1.66611778736115,
-1.9499077796936,1.79692697525024,
-1.9904967546463,1.70914602279663,
-1.84159898757935,1.84138989448547,
-1.80275726318359,1.65033745765686,
-1.95609533786774,1.992804646492,
-1.92776823043823,1.75721096992493,
-1.93765830993652,1.82765662670136,
-1.97758054733276,1.90705621242523,
-1.86778748035431,1.89779675006866,
-1.85440266132355,1.99298763275146,
-1.97925901412964,1.72063279151917,
-1.87965679168701,1.92023575305939,
-1.97098803520203,1.95543885231018,
-1.7555513381958,1.96340680122376,
-1.9979532957077,1.96841728687286,
-1.99311661720276,1.8826197385788,
-1.98160994052887,1.95039212703705,
-1.78955185413361,1.86622381210327,
-1.90815985202789,1.96021473407745,
-1.84290719032288,1.84608829021454,
-1.90614759922028,1.89772176742554,
-1.80766010284424,1.98003458976746,
-1.9568498134613,1.89679610729218,
-1.87081634998322,1.8978568315506,
-1.86013543605804,1.94043838977814,
-1.78626620769501,1.91869819164276,
-1.81791973114014,1.98332583904266,
-1.95448434352875,1.96157884597778,
-1.74282813072205,1.95564842224121,
-1.91123986244202,1.94568061828613,
-1.90912961959839,1.88171863555908,
-1.92966270446777,1.97311353683472,
-1.89791774749756,1.99021232128143,
-1.87419533729553,1.97502958774567,
-1.64374279975891,1.81320881843567,
-1.99312674999237,1.99785089492798,
-1.90958452224731,1.87455499172211,
-1.82502245903015,1.78338432312012,
-1.99961805343628,1.95719802379608,
-1.98387575149536,1.80717265605927,
-1.91742742061615,1.9405642747879,
-1.82630562782288,1.91234266757965,
-1.97712588310242,1.86461687088013,
-1.85416686534882,1.99246740341187,
-1.82611858844757,1.8828752040863,
-1.91305696964264,1.85665738582611,
-1.78329241275787,1.98444819450378,
-1.86945474147797,1.98266673088074,
-1.89976036548615,1.64813661575317,
-1.70344829559326,1.91583669185638,
-1.94047093391418,1.981165766716,
-1.7036360502243,1.95228338241577,
-1.88260614871979,1.8635151386261,
-1.947838306427,1.77658593654633,
-1.93543374538422,1.97429609298706,
-1.96491479873657,1.94439673423767,
-1.72504711151123,1.67402958869934,
-1.92465615272522,1.97808361053467,
-1.99750423431396,1.96527743339539,
-1.99231123924255,1.93863534927368,
-1.89274454116821,1.92236459255219,
-1.94143044948578,1.8139466047287,
-1.70223832130432,1.90387988090515,
-1.99109899997711,1.9284952878952,
-1.8913596868515,1.88362288475037,
-1.99257338047028,1.87298810482025,
-1.99960708618164,1.88717901706696,
-1.93328952789307,1.894158244133,
-1.96739828586578,1.7968670129776,
-1.91263818740845,1.98621642589569,
-1.99366724491119,1.85049331188202,
-1.94166278839111,1.98142921924591,
-1.97308540344238,1.94069588184357,
-1.94895470142365,1.89496040344238,
-1.95211803913116,1.88439440727234,
-1.96063101291657,1.89665687084198,
-1.91942465305328,1.82662010192871,
-1.94135010242462,1.97174322605133,
-1.91507351398468,1.74358582496643,
-1.98450195789337,1.98305368423462,
-1.77646350860596,1.78425312042236,
-1.86980044841766,1.96682667732239,
-1.96036279201508,1.92507719993591,
-1.94160449504852,1.94098591804504,
-1.96885883808136,1.71395432949066,
-1.87275588512421,1.79324579238892,
-1.97914171218872,1.98476505279541,
-1.94350004196167,1.87916171550751,
-1.88896667957306,1.89048326015472,
-1.76959359645844,1.97867906093597,
-1.96499907970428,1.74238610267639,
-1.66544365882874,1.9799747467041,
-1.99914813041687,1.7756062746048,
-1.85182273387909,1.77810645103455,
-1.97747337818146,1.91150462627411,
-1.78532111644745,1.89996635913849,
-1.93865239620209,1.91166436672211,
-1.98075044155121,1.77551567554474,
-1.62895369529724,1.87176537513733,
-1.99974966049194,1.98621249198914,
-1.88184928894043,1.79161942005157,
-1.68965232372284,1.65228641033173,
-1.88044583797455,1.83388602733612,
-1.81731843948364,1.96342158317566,
-1.81852126121521,1.81326282024384,
-1.89389383792877,1.69091081619263,
-1.99677157402039,1.75783360004425,
-1.70369839668274,1.45180797576904,
-1.983234167099,1.96235740184784,
-1.76632368564606,1.88280498981476,
-1.69234013557434,1.89125108718872,
-1.9368816614151,1.98555421829224,
-1.93621456623077,1.95206880569458,
-1.71799945831299,1.90838253498077,
-1.91411209106445,1.97126460075378,
-1.96322572231293,1.849684715271,
-1.94503498077393,1.89906084537506,
-1.88472700119019,1.97540581226349,
-1.94138610363007,1.83141303062439,
-1.87144315242767,1.89285790920258,
-1.97470688819885,1.99996650218964,
-1.8688827753067,1.82853305339813,
-1.79422545433044,1.97523438930511,
-1.91286969184876,1.80989050865173,
-1.98107755184174,1.89792501926422,
-1.79638600349426,1.98156917095184,
-1.95209074020386,1.92580425739288,
-1.86460506916046,1.97771942615509,
-1.87026333808899,1.78332436084747,
-1.96335184574127,1.68630754947662,
-1.98892211914063,1.9740446805954,
-1.96706783771515,1.6422107219696,
-1.92746603488922,1.97282183170319,
-1.99906897544861,1.78493058681488,
-1.93174064159393,1.82101798057556,
-1.9935804605484,1.97516810894012,
-1.81337118148804,1.88036262989044,
-1.99262237548828,1.88889253139496,
-1.99344086647034,1.96973013877869,
-1.6937313079834,1.90139997005463,
-1.88676691055298,1.98711740970612,
-1.96549606323242,1.92422902584076,
-1.76731956005096,1.99206471443176,
-1.78054058551788,1.98550486564636,
-1.80038022994995,1.63052046298981,
-1.80427420139313,1.9930567741394,
-1.92949140071869,1.67895376682282,
-1.72225272655487,1.967280626297,
-1.98905777931213,1.81293654441834,
-1.75903642177582,1.79094624519348,
-1.91346502304077,1.87205672264099,
-1.87192606925964,1.80362796783447,
-1.9820020198822,1.81274163722992,
-1.92353570461273,1.91777515411377,
-1.91674649715424,1.94701147079468,
-1.90250563621521,1.97578620910645,
-1.95457541942596,1.91413736343384,
-1.86112344264984,1.87327027320862,
-1.9428037405014,1.8747820854187,
-1.92186808586121,1.6835640668869,
-1.62544393539429,1.99447047710419,
-1.76906216144562,1.80548202991486,
-1.80425930023193,1.82384979724884,
-1.96633005142212,1.87014663219452,
-1.98179757595062,1.88557767868042,
-1.80910384654999,1.87766551971436,
-1.81992721557617,1.88861274719238,
-1.89327251911163,1.93461096286774,
-1.68691122531891,1.84920954704285,
-1.73622012138367,1.82572245597839,
-1.9659618139267,1.79097235202789,
-1.68320989608765,1.76431262493134,
-1.75350856781006,1.85676622390747,
-1.94773721694946,1.82012617588043,
-1.93854629993439,1.94610834121704,
-1.80031633377075,1.99101006984711,
-1.98907923698425,1.97251188755035,
-1.93857860565186,1.99752485752106,
-1.71569585800171,1.92561841011047,
-1.77802336215973,1.9612318277359,
-1.96274733543396,1.95386695861816,
-1.75633215904236,1.73090040683746,
-1.77614057064056,1.60446333885193,
-1.88354194164276,1.99188315868378,
-1.74353003501892,1.96865963935852,
-1.78495979309082,1.8785183429718,
-1.83318102359772,1.98091304302216,
-1.73428344726563,1.83976030349731,
-1.99389433860779,1.99454140663147,
-1.87968409061432,1.927654504776,
-1.8867644071579,1.87254929542542,
-1.79447162151337,1.57054543495178,
-1.78757441043854,1.99508380889893,
-1.90146684646606,1.84653091430664,
-1.83674693107605,1.98829162120819,
-1.90181970596313,1.94575023651123,
-1.99365901947021,1.95267760753632,
-1.9812433719635,1.83017241954803,
-1.76254272460938,1.94902324676514,
-1.96629428863525,1.96725749969482,
-1.93739318847656,1.76570856571198,
-1.9634040594101,1.92519104480743,
-1.92977893352509,1.96971619129181,
-1.99141776561737,1.90322411060333,
-1.94869577884674,1.89715468883514,
-1.86519265174866,1.90775012969971,
-1.66734302043915,1.84281742572784,
-1.98158514499664,1.69649469852448,
-1.91342449188232,1.93858587741852,
-1.91624367237091,1.97380208969116,
-1.84300589561462,1.89631581306458,
-1.84027051925659,1.98658490180969,
-1.86453139781952,1.98217916488647,
-1.84090936183929,1.97227311134338,
-1.92066192626953,1.92082488536835,
-1.97809290885925,1.88247096538544,
-1.8532623052597,1.94856882095337,
-1.62143182754517,1.82872891426086,
-1.89850854873657,1.99963533878326,
-1.9519157409668,1.79046964645386,
-1.89437067508698,1.85044455528259,
-1.96280550956726,1.96267008781433,
-1.73264515399933,1.86516237258911,
-1.84887444972992,1.97329449653626,
-1.97468209266663,1.95549046993256,
-1.95470547676086,1.61553490161896,
-1.89941763877869,1.99183464050293,
-1.94903159141541,1.90996730327606,
-1.89266312122345,1.94702339172363,
-1.82428693771362,1.87734651565552,
-1.56271505355835,1.86271059513092,
-1.94016098976135,1.62965083122253,
-1.98541700839996,1.83699178695679,
-1.88322675228119,1.81446540355682,
-1.90997612476349,1.95220839977264,
-1.74811112880707,1.91892290115356,
-1.85702085494995,1.9022718667984,
-1.72743237018585,1.96414256095886,
-1.98141252994537,1.9360693693161,
-1.8650758266449,1.97587764263153,
-1.965336561203,1.90273714065552,
-1.83426678180695,1.88483476638794,
-1.70269286632538,1.97423028945923,
-1.98937141895294,1.93376457691193,
-1.98375201225281,1.99327516555786,
-1.82012927532196,1.91264081001282,
-1.97490167617798,1.68068134784699,
-1.91800856590271,1.92796385288239,
-1.91807293891907,1.91957223415375,
-1.87137579917908,1.96336901187897,
-1.97870826721191,1.88242697715759,
-1.90722036361694,1.98237764835358,
-1.85033845901489,1.95059084892273,
-1.91729187965393,1.97225737571716,
-1.99935805797577,1.98203587532043,
-1.96893620491028,1.88789212703705,
-1.91956436634064,1.89129853248596,
-1.74518811702728,1.87228882312775,
-1.9925981760025,1.95452177524567,
-1.96931493282318,1.98712623119354,
-1.92424583435059,1.83718299865723,
-1.90817821025848,1.70424973964691,
-1.74101412296295,1.96851754188538,
-1.97951591014862,1.86902010440826,
-1.95921015739441,1.79081892967224,
-1.90607309341431,1.91855943202972,
-1.96890366077423,1.97043657302856,
-1.97292566299438,1.86647474765778,
-1.97620618343353,1.90768849849701,
-1.97074437141418,1.91695129871368,
-1.89749670028687,1.98456966876984,
-1.7614860534668,1.9938006401062,
-1.87735092639923,1.95817124843597,
-1.87361335754395,1.97312772274017,
-1.84432780742645,1.97452092170715,
-1.95717549324036,1.99806332588196,
-1.86733961105347,1.92609047889709,
-1.96782732009888,1.74058318138123,
-1.76131367683411,1.93709921836853,
-1.94008648395538,1.64866900444031,
-1.91408216953278,1.68697381019592,
-1.92132163047791,1.96135222911835,
-1.81338489055634,1.97523367404938,
-1.90126895904541,1.86099135875702,
-1.8792290687561,1.75353503227234,
-1.98749482631683,1.79000890254974,
-1.74769151210785,1.87070941925049,
-1.79986131191254,1.89607274532318,
-1.88961660861969,1.78504121303558,
-1.95664286613464,1.96944928169251,
-1.90042102336884,1.96385371685028,
-1.81867778301239,1.96053957939148,
-1.96076786518097,1.8191409111023,
-1.77953565120697,1.98348033428192,
-1.77566146850586,1.96857821941376,
-1.94795691967011,1.97862684726715,
-1.89739298820496,1.84065139293671,
-1.78780376911163,1.97993779182434,
-1.82055914402008,1.92626106739044,
-1.94260501861572,1.77122783660889,
-1.85226929187775,1.99186205863953,
-1.98401987552643,1.99123299121857,
-1.98897063732147,1.95718991756439,
-1.93715882301331,1.98406481742859,
-1.94536197185516,1.89258301258087,
-1.80876886844635,1.91658973693848,
-1.7024759054184,1.98468995094299,
-1.97314751148224,1.88776743412018,
-1.97926247119904,1.81046032905579,
-1.64773535728455,1.77635562419891,
-1.92075550556183,1.72679245471954,
-1.96454584598541,1.97017741203308,
-1.95911002159119,1.93707382678986,
-1.89436948299408,1.68033683300018,
-1.70387744903564,1.94332826137543,
-1.85413670539856,1.87328934669495,
-1.75550651550293,1.94585192203522,
-1.75807321071625,1.8470653295517,
-1.80899441242218,1.88565802574158,
-1.88964343070984,1.98222088813782,
-1.98613250255585,1.81833171844482,
-1.96438884735107,1.94986569881439,
-1.97584044933319,1.78536283969879,
-1.89782309532166,1.90821981430054,
-1.89279079437256,1.8839362859726,
-1.93148040771484,1.48090755939484,
-1.63181149959564,1.85865533351898,
-1.92567312717438,1.9196492433548,
-1.89212417602539,1.8926967382431,
-1.94448781013489,1.65582478046417,
-1.90608859062195,1.92490887641907,
-1.94959604740143,1.69140338897705,
-1.92697846889496,1.97643661499023,
-1.98805785179138,1.81386137008667,
-1.75022315979004,1.93293344974518,
-1.9343866109848,1.87855815887451,
-1.94729566574097,1.81376016139984,
-1.85688388347626,1.85899448394775,
-1.88398683071136,1.94420325756073,
-1.83560967445374,1.96204662322998,
-1.9297878742218,1.83865165710449,
-1.94459211826324,1.91370332241058,
-1.82271981239319,1.98903071880341,
-1.99037945270538,1.96385431289673,
-1.85987162590027,1.83325099945068,
-1.96593916416168,1.89363539218903,
-1.87632131576538,1.94258427619934,
-1.88643777370453,1.84467422962189,
-1.96067023277283,1.89253342151642,
-1.79827165603638,1.95297992229462,
-1.86142158508301,1.60159969329834,
-1.86349260807037,1.9591988325119,
-1.95820319652557,1.96268665790558,
-1.79126274585724,1.84665489196777,
-1.98815751075745,1.81696844100952,
-1.68651986122131,1.95251524448395,
-1.86217188835144,1.74649584293365,
-1.83827292919159,1.99228870868683,
-1.85653126239777,1.98672592639923,
-1.81873416900635,1.90522003173828,
-1.6820524930954,1.54360353946686,
-1.91575443744659,1.9629077911377,
-1.99211668968201,1.95929908752441,
-1.99412631988525,1.75158834457397,
-1.96484422683716,1.84683454036713,
-1.94440150260925,1.95646643638611,
-1.79618918895721,1.96535658836365,
-1.94228637218475,1.83632731437683,
-1.82619976997376,1.76008260250092,
-1.89212477207184,1.85248100757599,
-1.7889358997345,1.93445634841919,
-1.92997777462006,1.94853818416595,
-1.91879510879517,1.98302328586578,
-1.93835508823395,1.88179290294647,
-1.93464958667755,1.74396204948425,
-1.82663118839264,1.839435338974,
-1.88469922542572,1.93775081634521,
-1.9577624797821,1.9665219783783,
-1.98085391521454,1.97565293312073,
-1.98445105552673,1.91397595405579,
-1.86007845401764,1.96811556816101,
-1.93704533576965,1.94298434257507,
-1.97493326663971,1.7770574092865,
-1.98210072517395,1.9201021194458,
-1.86429560184479,1.96673274040222,
-1.98108065128326,1.88970804214478,
-1.9945981502533,1.82919406890869,
-1.99233591556549,1.78495907783508,
-1.79327642917633,1.78201711177826,
-1.89120745658875,1.82595610618591,
-1.78423953056335,1.90892994403839,
-1.92623341083527,1.70815277099609,
-1.93778729438782,1.96732044219971,
-1.97028720378876,1.87831139564514,
-1.94211208820343,1.90168917179108,
-1.82414054870605,1.77357041835785,
