Sample Number,Min,Max,,
120,-2.35972046852112,2.81422758102417,,
121,-3.26520180702209,2.88747119903564,,
122,-3.05206155776978,2.41766500473022,,
123,-1.89770936965942,2.70804882049561,,
124,-2.20636224746704,2.68349719047546,,
125,-2.75640916824341,2.11947107315063,,
126,-2.41650795936584,2.345627784729,,
127,-2.02502655982971,2.52936124801636,,
128,-2.1199951171875,1.99480760097504,,
129,-2.59564638137817,2.15581440925598,,
130,-1.82973086833954,2.31641960144043,,
131,-2.1890811920166,2.39896631240845,,
132,-2.23290538787842,2.8283474445343,,
133,-2.52578377723694,2.38144612312317,,
134,-2.13063859939575,2.32094597816467,,
135,-2.63416743278503,2.50043225288391,,
136,-2.63092255592346,2.82608485221863,,
137,-2.44047689437866,2.75615811347961,,
138,-2.35407066345215,2.14087080955505,,
139,-2.36209940910339,2.20883393287659,,
140,-1.83527386188507,1.95967328548431,,
141,-2.75903701782227,1.74997103214264,,
142,-2.61808109283447,2.36381220817566,,
143,-2.99932336807251,2.5297269821167,,
144,-2.19701743125916,2.27751469612122,,
145,-3.15757966041565,2.2108302116394,,
146,-3.265221118927,2.12173819541931,,
147,-2.40513825416565,3.15299844741821,,
148,-2.79212689399719,1.97189950942993,,
149,-2.21255707740784,2.14679980278015,,
150,-1.85445511341095,2.33494925498962,,
151,-2.73199272155762,2.77242469787598,,
152,-2.28547024726868,2.90783667564392,,
153,-2.2559859752655,3.46745347976685,,
154,-3.04072999954224,2.42741370201111,,
155,-2.59382510185242,2.07000684738159,,
156,-2.80097007751465,2.55413508415222,,
157,-2.15579962730408,2.93017959594727,,
158,-2.7570493221283,2.69962215423584,,
159,-2.7268340587616,2.40215516090393,,
160,-2.32979440689087,2.55951166152954,,
161,-2.70868825912476,2.26126980781555,,
162,-2.36854600906372,2.15837025642395,,
163,-2.87802314758301,2.33342862129211,,
164,-2.14467930793762,2.6918957233429,,
165,-2.52497220039368,2.77049446105957,,
166,-2.62215161323547,2.99417161941528,,
167,-2.73190379142761,2.7078001499176,,
168,-2.01957392692566,2.06278562545776,,
169,-2.5280773639679,1.91885817050934,,
170,-2.49735879898071,1.99147009849548,,
171,-2.40615797042847,2.71671295166016,,
172,-2.53354239463806,3.22556090354919,,
173,-3.2982280254364,1.76606726646423,,
174,-3.11059498786926,2.0114369392395,,
175,-3.22975826263428,2.04930377006531,,
176,-2.50740146636963,2.90568161010742,,
177,-3.29064917564392,2.3290548324585,,
178,-2.78550362586975,2.76779890060425,,
179,-2.73240971565247,2.7215313911438,,
180,-2.73757123947144,2.7473738193512,,
181,-2.44394040107727,2.21503114700317,,
182,-2.88909268379211,2.43189668655395,,
183,-1.9986720085144,3.00847935676575,,
184,-2.44316959381104,2.52949595451355,,
185,-2.12182116508484,3.04942393302917,,
186,-2.50029349327087,3.24117612838745,,
187,-3.06991505622864,1.83681154251099,,
188,-2.74257040023804,2.01870203018188,,
189,-3.01178193092346,1.87572419643402,,
190,-1.76638948917389,2.320885181427,,
191,-2.2792375087738,2.01083159446716,,
192,-2.24132037162781,2.99009490013123,,
193,-2.66814589500427,2.39460039138794,,
194,-2.88643097877502,1.64124286174774,,
195,-1.8506293296814,2.76415014266968,,
196,-2.32724118232727,2.36616778373718,,
197,-1.91283166408539,2.52930283546448,,
198,-2.76526975631714,1.88081252574921,,
199,-2.49795961380005,2.36075592041016,,
200,-2.0716118812561,2.61607694625854,,
201,-2.84907102584839,3.09701156616211,,
202,-2.23430681228638,2.70954728126526,,
203,-2.78646326065063,2.86088418960571,,
204,-2.37341976165771,2.09305024147034,,
205,-3.12811732292175,2.76029634475708,,
206,-2.09060716629028,2.18633008003235,,
207,-3.24725604057312,2.24901270866394,,
208,-2.8410632610321,3.13074851036072,,
209,-2.42412495613098,1.87542116641998,,
210,-2.24347186088562,2.73907566070557,,
211,-2.72616672515869,2.68580079078674,,
212,-2.61462259292603,1.9673478603363,,
213,-2.94583058357239,1.77173519134521,,
214,-3.07760334014893,2.38941884040833,,
215,-3.53253030776978,3.06933164596558,,
216,-2.06804299354553,2.23525977134705,,
217,-2.67236852645874,2.14639091491699,,
218,-2.1704158782959,1.654705286026,,
219,-1.88101899623871,2.19095087051392,,
220,-2.74998378753662,2.06577801704407,,
221,-2.27107739448547,2.71308422088623,,
222,-3.15261054039001,2.33000087738037,,
223,-2.42854738235474,2.38527655601501,,
224,-2.55464243888855,2.59821510314941,,
225,-2.74821472167969,2.01557755470276,,
226,-3.19872760772705,2.61856031417847,,
227,-2.22549486160278,3.42007732391357,,
228,-2.01452112197876,2.6848030090332,,
229,-2.15084600448608,2.04156041145325,,
230,-2.32246136665344,2.60638666152954,,
231,-2.44145607948303,2.2395179271698,,
232,-1.90966057777405,2.26276302337646,,
233,-2.3388774394989,2.87916016578674,,
234,-2.50731873512268,2.47650718688965,,
235,-1.93676793575287,2.10993909835815,,
236,-2.67919754981995,2.65339803695679,,
237,-1.45470404624939,3.62160468101501,,
238,-1.93755090236664,2.50820851325989,,
239,-2.78561758995056,2.25698161125183,,
240,-2.21578192710876,2.74020504951477,,
241,-2.67022681236267,1.94338166713715,,
242,-2.84389448165894,2.36276292800903,,
243,-2.24095296859741,1.97007441520691,,
244,-2.65926933288574,2.1438901424408,,
245,-1.95179915428162,2.71890139579773,,
246,-2.41651821136475,3.00907516479492,,
247,-2.43669009208679,2.50412845611572,,
248,-2.32616448402405,2.264399766922,,
249,-2.28779530525208,2.60334610939026,,
250,-2.09937477111816,3.04413461685181,,
251,-2.34915065765381,2.07277417182922,,
252,-2.64080691337585,2.76388144493103,,
253,-3.54803848266602,3.71469020843506,,
254,-2.15663290023804,3.16935086250305,,
255,-2.02654623985291,1.6589161157608,,
256,-3.20607948303223,2.15355634689331,,
257,-1.95173144340515,2.13570833206177,,
258,-1.99520540237427,2.25931668281555,,
259,-2.34829664230347,1.67263209819794,,
260,-2.24176526069641,2.23627376556396,,
261,-2.58941245079041,2.71408677101135,,
262,-2.35731506347656,2.49612307548523,,
263,-2.11345481872559,2.635897397995,,
264,-2.36338806152344,2.63513827323914,,
265,-1.62406969070435,2.33776116371155,,
266,-2.15372705459595,2.86138129234314,,
267,-3.10552096366882,2.65400528907776,,
268,-2.66112637519836,2.14878034591675,,
269,-2.82617449760437,2.22387623786926,,
270,-2.14765095710754,1.87007451057434,,
271,-2.01785588264465,2.32616066932678,,
272,-2.34403324127197,2.87804317474365,,
273,-3.35196137428284,2.58457493782043,,
274,-2.28546810150146,2.66390490531921,,
275,-2.56587505340576,2.4879457950592,,
276,-1.83074522018433,2.55393385887146,,
277,-2.63973164558411,2.65018820762634,,
278,-1.81861865520477,2.13800859451294,,
279,-3.25516414642334,2.68837475776672,,
280,-2.61064648628235,1.8936733007431,,
281,-2.36230039596558,2.45142245292664,,
282,-2.45807123184204,3.24958419799805,,
283,-2.53458499908447,2.02740883827209,,
284,-2.66323566436768,2.34620380401611,,
285,-2.13563466072083,3.46200799942017,,
286,-2.00946474075317,2.60634636878967,,
287,-2.11593675613403,2.75424194335937,,
288,-2.25618886947632,3.18782806396484,,
289,-2.17860960960388,1.37385833263397,,
290,-2.949467420578,2.73039054870605,,
291,-2.6287784576416,2.90103006362915,,
292,-2.36817526817322,2.80483293533325,,
293,-2.09484362602234,2.76667833328247,,
294,-2.48868083953857,2.54176068305969,,
295,-3.18126797676086,3.02544045448303,,
296,-2.37426495552063,2.17930436134338,,
297,-2.86021661758423,2.16816878318787,,
298,-2.12163972854614,2.21753525733948,,
299,-3.60915541648865,2.37805223464966,,
300,-2.7746467590332,3.18382668495178,,
301,-2.74727177619934,2.47603631019592,,
302,-3.06769251823425,2.20079898834229,,
303,-2.57076501846313,2.27976131439209,,
304,-2.0337963104248,2.48648285865784,,
305,-2.01365852355957,2.06295442581177,,
306,-1.71040380001068,2.24986338615417,,
307,-2.93453097343445,2.74053549766541,,
308,-2.95682668685913,2.63653945922852,,
309,-3.76014494895935,1.74847507476807,,
310,-2.91465473175049,2.43066763877869,,
311,-2.35562586784363,2.49626421928406,,
312,-2.74234199523926,3.28452467918396,,
313,-2.41438841819763,2.00972533226013,,
314,-2.11815237998962,3.10083270072937,,
315,-2.70475554466248,2.80854988098145,,
316,-2.43340516090393,2.42676854133606,,
317,-2.27238488197327,2.64152097702026,,
318,-2.74448275566101,2.94233322143555,,
319,-2.00294280052185,2.53642511367798,,
320,-2.39243698120117,3.13878345489502,,
321,-2.17276239395142,2.18359899520874,,
322,-2.48854517936707,2.82954788208008,,
323,-2.94005537033081,2.88089823722839,,
324,-2.50215864181519,3.40386033058166,,
325,-2.44329023361206,2.5722918510437,,
326,-2.04610419273376,2.38716173171997,,
327,-2.42370986938477,2.11179828643799,,
328,-2.68407225608826,2.48741054534912,,
329,-2.25680828094482,2.33796977996826,,
330,-2.16964507102966,1.92170977592468,,
331,-2.34033584594727,2.46497869491577,,
332,-2.03207349777222,2.37877154350281,,
333,-3.11157274246216,2.05186247825623,,
334,-2.12699913978577,2.45753622055054,,
335,-2.14277362823486,2.13029289245605,,
336,-2.37608098983765,2.84140157699585,,
337,-2.168785572052,2.18714785575867,,
338,-1.84529960155487,2.59231567382812,,
339,-2.44284296035767,2.5751051902771,,
340,-2.2717022895813,2.44990277290344,,
341,-1.55990564823151,2.67740368843079,,
342,-1.93378436565399,2.26355123519897,,
343,-1.71354854106903,3.04139876365662,,
344,-2.14031338691711,1.67125332355499,,
345,-2.46048331260681,3.79066586494446,,
346,-2.25352239608765,2.91963911056519,,
347,-2.79108166694641,2.42815804481506,,
348,-2.3648955821991,2.29979491233826,,
349,-2.43362212181091,2.01658320426941,,
350,-2.93108034133911,2.6812105178833,,
351,-2.12981581687927,2.19397330284119,,
352,-2.3217248916626,2.23599433898926,,
353,-2.097003698349,2.88107514381409,,
354,-3.11516618728638,2.39578080177307,,
355,-2.72244501113892,2.65485095977783,,
356,-1.97259521484375,2.74689054489136,,
357,-2.20771622657776,2.46977972984314,,
358,-2.17669868469238,2.03060579299927,,
359,-2.52296113967895,2.28621053695679,,
360,-2.77941107749939,2.69472980499268,,
361,-2.42938113212585,2.16413044929504,,
362,-2.78410291671753,2.61808490753174,,
363,-2.32144474983215,3.51030254364014,,
364,-2.90294885635376,1.98212397098541,,
365,-2.30585145950317,2.18798542022705,,
366,-2.34647703170776,3.00214767456055,,
367,-2.66564130783081,3.5416431427002,,
368,-2.86076211929321,2.24554824829102,,
369,-2.54055714607239,2.30094695091248,,
370,-2.15692257881165,2.72402739524841,,
371,-2.98105931282043,3.0062882900238,,
372,-3.00039911270142,2.92692518234253,,
373,-2.48956680297852,1.91661751270294,,
374,-3.07051873207092,2.91827297210693,,
375,-1.71824395656586,2.0133752822876,,
376,-2.55650639533997,2.11232423782349,,
377,-2.54247403144836,2.38099479675293,,
378,-2.41110754013062,2.20353174209595,,
379,-2.912029504776,2.11941504478455,,
380,-2.22900176048279,2.24636340141296,,
381,-2.18406677246094,2.52903127670288,,
382,-2.00718927383423,1.89220547676086,,
383,-2.10507678985596,2.23868680000305,,
384,-2.72851371765137,2.03379225730896,,
385,-2.60574913024902,2.5190749168396,,
386,-2.45567727088928,3.0375440120697,,
387,-3.0860013961792,2.52084875106812,,
388,-2.19869661331177,1.87334227561951,,
389,-2.24285578727722,3.04986596107483,,
390,-2.06702041625977,2.51106429100037,,
391,-2.15726923942566,2.76245903968811,,
392,-2.33211088180542,2.47552180290222,,
393,-3.01004457473755,2.67380285263062,,
394,-2.95695495605469,2.52193522453308,,
395,-2.82222652435303,2.0113627910614,,
396,-2.96311450004578,2.43720984458923,,
397,-2.09032464027405,2.1849467754364,,
398,-2.51584148406982,2.65662956237793,,
399,-2.30675315856934,1.96484875679016,,
400,-2.88415861129761,2.23372149467468,,
401,-2.60944199562073,2.4264771938324,,
402,-2.06185269355774,2.14520478248596,,
403,-1.96456241607666,1.83749711513519,,
404,-3.55032896995544,2.23351550102234,,
405,-2.04897832870483,2.43189907073975,,
406,-3.14584684371948,1.82425677776337,,
407,-2.2458381652832,1.72930228710175,,
408,-2.15191721916199,2.97271203994751,,
409,-2.47877717018127,2.79737496376038,,
410,-2.71090126037598,2.98316287994385,,
411,-2.56704998016357,2.10470414161682,,
412,-2.42949390411377,2.775719165802,,
413,-2.33487153053284,2.73191452026367,,
414,-1.63697338104248,3.29566502571106,,
415,-2.53198957443237,2.55290603637695,,
416,-2.21730947494507,2.80280303955078,,
417,-2.45010137557983,2.62961935997009,,
418,-3.05071973800659,2.34624767303467,,
419,-2.2679922580719,2.45751070976257,,
420,-2.85440611839294,2.57821917533875,,
421,-2.48264575004578,2.25766468048096,,
422,-2.52360320091248,3.39686131477356,,
423,-2.72106051445007,2.10275435447693,,
424,-2.46075344085693,2.09603095054626,,
425,-2.76675271987915,2.79652118682861,,
426,-3.29778456687927,2.16817498207092,,
427,-2.55528020858765,2.18945574760437,,
428,-3.01062774658203,3.07659959793091,,
429,-2.67195510864258,2.32861137390137,,
430,-2.47239279747009,2.86047887802124,,
431,-2.57443976402283,3.03801441192627,,
432,-2.49267983436584,2.71491026878357,,
433,-2.76398515701294,2.50979614257812,,
434,-3.08550930023193,1.80773019790649,,
435,-2.5554187297821,2.14879250526428,,
436,-2.01465392112732,1.91421401500702,,
437,-3.19497585296631,1.98929190635681,,
438,-1.85267043113709,3.20921421051025,,
439,-2.22522878646851,2.69267511367798,,
440,-2.11213183403015,2.42032480239868,,
441,-2.8808217048645,1.86106061935425,,
442,-2.66550946235657,1.68329215049744,,
443,-2.92928147315979,2.87205290794373,,
444,-2.99820756912231,2.53789186477661,,
445,-2.18224787712097,2.50522971153259,,
446,-2.62088441848755,2.21900916099548,,
447,-2.40820240974426,2.10751485824585,,
448,-2.41016364097595,2.18695521354675,,
449,-2.70602226257324,2.30424809455872,,
450,-2.14232182502747,2.39740061759949,,
451,-2.17107462882996,2.61542463302612,,
452,-3.51488137245178,2.7077009677887,,
453,-1.94922471046448,2.92124342918396,,
454,-2.42199039459229,2.52926182746887,,
455,-2.41643714904785,2.03203058242798,,
456,-2.26082611083984,2.06875061988831,,
457,-3.17300844192505,2.32117605209351,,
458,-2.10259366035461,2.51909112930298,,
459,-2.6429455280304,2.33439898490906,,
460,-2.09587502479553,3.00415086746216,,
461,-1.86060273647308,2.10922193527222,,
462,-2.18131589889526,1.94675767421722,,
463,-2.35954427719116,2.72741556167603,,
464,-3.28843760490417,2.23448061943054,,
465,-1.91413903236389,1.99732410907745,,
466,-2.69754028320312,2.39297008514404,,
467,-3.41660761833191,2.14350867271423,,
468,-2.34254169464111,2.69867324829102,,
469,-2.21410155296326,3.74970865249634,,
470,-2.40732145309448,2.16887474060059,,
471,-1.98017191886902,2.71591877937317,,
472,-2.32020545005798,2.36103916168213,,
473,-3.09004783630371,2.21665287017822,,
474,-2.27311682701111,2.40449833869934,,
475,-2.52573585510254,2.54510641098022,,
476,-2.1517858505249,2.60228753089905,,
477,-1.84525001049042,2.82510709762573,,
478,-2.11635518074036,2.61746025085449,,
479,-1.97462487220764,2.79711055755615,,
480,-2.99453783035278,1.98303294181824,,
481,-2.25256109237671,3.38702416419983,,
482,-1.80740857124329,2.50116014480591,,
483,-3.06739687919617,2.50368404388428,,
484,-2.75110054016113,2.61306858062744,,
485,-2.75691723823547,1.86085247993469,,
486,-2.20111465454102,2.19436430931091,,
487,-2.57872533798218,2.5367271900177,,
488,-4.00371789932251,1.77004683017731,,
489,-2.17383027076721,2.74621081352234,,
490,-2.06034135818481,2.24297642707825,,
491,-2.41645669937134,2.80913138389587,,
492,-2.74828410148621,2.94420337677002,,
493,-2.43029975891113,2.12484741210937,,
494,-2.72106575965881,1.93750429153442,,
495,-2.14496278762817,2.69942378997803,,
496,-2.54608225822449,3.27710199356079,,
497,-2.02194356918335,2.21174502372742,,
498,-2.65533256530762,2.13193082809448,,
499,-2.09165620803833,2.52203178405762,,
500,-2.78403377532959,2.46330213546753,,
501,-2.60871815681458,2.77863359451294,,
502,-2.68319129943848,2.9638078212738,,
503,-2.78007864952087,2.33560514450073,,
504,-2.67569279670715,2.38905477523804,,
505,-2.14658784866333,2.31370496749878,,
506,-1.86950874328613,2.65539169311523,,
507,-1.82404053211212,2.89306378364563,,
508,-2.73088932037354,3.24343371391296,,
509,-2.79435157775879,2.71567630767822,,
510,-1.86549913883209,2.47155499458313,,
511,-3.04866886138916,3.02138566970825,,
512,-2.73064017295837,2.43514680862427,,
513,-2.4336085319519,2.37885475158691,,
514,-2.99086880683899,2.16389608383179,,
515,-2.86407685279846,2.42425966262817,,
516,-2.03551936149597,2.51533794403076,,
517,-2.1365180015564,2.30033755302429,,
518,-2.9864559173584,3.15890383720398,,
519,-2.97644281387329,2.93582653999329,,
520,-2.03410673141479,2.33215498924255,,
521,-2.44211149215698,3.36151218414307,,
522,-2.62045407295227,2.08976769447327,,
523,-2.73986220359802,2.20893383026123,,
524,-3.4870069026947,2.19653177261353,,
525,-3.14371967315674,1.97618305683136,,
526,-2.04457712173462,2.22829079627991,,
527,-2.48221564292908,2.08430194854736,,
528,-2.44384241104126,2.5417640209198,,
529,-3.75020337104797,2.53984093666077,,
530,-2.05305361747742,3.09678602218628,,
531,-1.97294104099274,2.29587364196777,,
532,-2.15460467338562,3.69654870033264,,
533,-2.00393033027649,2.6884822845459,,
534,-2.48610639572144,2.12794542312622,,
535,-2.23952126502991,2.3956778049469,,
536,-2.41090106964111,2.25384664535522,,
537,-3.45006823539734,3.1760082244873,,
538,-2.57518267631531,2.51343822479248,,
539,-2.67798447608948,2.26433992385864,,
540,-2.66292142868042,2.89165592193604,,
541,-2.41294002532959,2.20005249977112,,
542,-2.18991255760193,2.73321056365967,,
543,-2.06206130981445,2.43810820579529,,
544,-3.2241325378418,2.28885555267334,,
545,-2.92145299911499,2.23902010917664,,
546,-3.1097731590271,2.15699124336243,,
547,-2.27408981323242,3.36282396316528,,
548,-2.67664647102356,2.74291372299194,,
549,-2.07183694839478,2.39156627655029,,
550,-2.34951305389404,3.02568221092224,,
551,-2.21270155906677,1.91816937923431,,
552,-2.50004172325134,2.75647163391113,,
553,-2.85666847229004,1.54472184181213,,
554,-2.20689058303833,2.3963737487793,,
555,-2.06968545913696,2.59523248672485,,
556,-1.40614092350006,2.26880025863647,,
557,-3.4330849647522,2.95944881439209,,
558,-2.79921317100525,3.16786861419678,,
559,-2.67204451560974,2.13454413414001,,
560,-2.12218499183655,2.86658716201782,,
561,-2.4874222278595,2.48603630065918,,
562,-2.20262694358826,2.14795517921448,,
563,-2.72240042686462,2.42884588241577,,
564,-2.10831570625305,1.97864472866058,,
565,-1.60408222675324,1.92985355854034,,
566,-2.11845302581787,2.27246332168579,,
567,-2.81952977180481,2.55996990203857,,
568,-2.89631080627441,2.25256085395813,,
569,-2.18969225883484,2.73799204826355,,
570,-2.92858147621155,2.64454913139343,,
571,-2.27680158615112,2.40424942970276,,
572,-3.39623284339905,2.48322868347168,,
573,-2.32772850990295,2.24812960624695,,
574,-2.51294231414795,2.80449986457825,,
575,-2.24546647071838,2.27109980583191,,
576,-1.69498229026794,2.34305858612061,,
577,-3.04995059967041,2.92591953277588,,
578,-2.18168520927429,2.31753396987915,,
579,-2.16324472427368,2.86511397361755,,
580,-2.88054037094116,2.61805963516235,,
581,-2.31385064125061,2.09928679466248,,
582,-3.06810188293457,3.61873555183411,,
583,-2.63901162147522,2.86053276062012,,
584,-3.07137441635132,2.85964465141296,,
585,-2.74858570098877,2.51567769050598,,
586,-2.1501157283783,2.54825592041016,,
587,-2.39585542678833,2.69298386573791,,
588,-2.84418320655823,2.88806962966919,,
589,-1.73624277114868,2.77633500099182,,
590,-2.36087846755981,1.79013454914093,,
591,-2.06417489051819,1.99606156349182,,
592,-2.66499304771423,2.69087243080139,,
593,-2.20749139785767,2.25236010551453,,
594,-2.3243613243103,3.16388392448425,,
595,-2.07260584831238,2.36071467399597,,
596,-2.68213129043579,3.44632172584534,,
597,-1.87377440929413,2.30695509910583,,
598,-2.46863079071045,2.79404520988464,,
599,-2.21806955337524,2.27708625793457,,
600,-2.26395535469055,3.09292340278625,,
601,-2.29478168487549,2.33872199058533,,
602,-2.77748990058899,2.01267194747925,,
603,-2.79882645606995,2.74258041381836,,
604,-2.7916042804718,2.40577292442322,,
605,-2.93364191055298,2.42000603675842,,
606,-2.20567202568054,2.3445200920105,,
607,-2.84455013275146,2.03397583961487,,
608,-2.16855788230896,2.18684720993042,,
609,-2.52622628211975,2.71938538551331,,
610,-2.10322642326355,2.13062596321106,,
611,-2.53827857971191,2.68225145339966,,
612,-3.30554580688477,2.13119673728943,,
613,-2.08651423454285,2.3769645690918,,
614,-2.50003409385681,2.34084415435791,,
615,-2.62767100334167,3.27053880691528,,
616,-2.34897994995117,2.77110624313354,,
617,-2.93188786506653,2.36346435546875,,
618,-2.45672154426575,3.21468496322632,,
619,-2.3796706199646,3.03580760955811,,
620,-2.65837669372559,2.86470341682434,,
621,-1.97152483463287,2.26908779144287,,
622,-3.02779960632324,2.47229170799255,,
623,-2.61667728424072,2.22563910484314,,
624,-1.88231110572815,2.87964677810669,,
625,-2.71457028388977,3.73560333251953,,
626,-1.80951285362244,1.75402176380157,,
627,-1.79997825622559,2.8668200969696,,
628,-2.74998545646667,2.59660315513611,,
629,-2.05106353759766,1.88888382911682,,
630,-2.44053292274475,2.30369138717651,,
631,-2.24798464775085,2.1821072101593,,
632,-2.29860877990723,2.42265892028809,,
633,-2.70524168014526,3.30951547622681,,
634,-2.19072461128235,2.78449630737305,,
635,-3.54102730751038,2.12806701660156,,
636,-2.09412884712219,2.07825112342834,,
637,-1.83350837230682,2.2608015537262,,
638,-2.46764636039734,2.12863063812256,,
639,-2.59432649612427,1.9776474237442,,
640,-1.98781442642212,3.03393816947937,,
641,-3.54148626327515,2.19412422180176,,
642,-1.8718786239624,2.60136699676514,,
643,-2.6330144405365,2.96417021751404,,
644,-2.3610053062439,1.85088086128235,,
645,-2.72998332977295,2.84657764434814,,
646,-4.07081413269043,3.01703333854675,,
647,-2.41475296020508,2.88585424423218,,
648,-1.91537284851074,2.43663501739502,,
649,-2.09808468818665,3.00159454345703,,
650,-2.22637891769409,3.64379787445068,,
651,-3.48522353172302,2.54177618026733,,
652,-2.79697251319885,2.37258267402649,,
653,-2.69533443450928,1.95537090301514,,
654,-3.48767280578613,2.77876329421997,,
655,-2.29159879684448,2.01107287406921,,
656,-1.77730762958527,2.60022306442261,,
657,-2.76393914222717,2.41690707206726,,
658,-2.50566983222961,1.89426624774933,,
659,-1.88285803794861,2.12573075294495,,
660,-2.13995814323425,2.58556747436523,,
661,-2.3323073387146,2.23159861564636,,
662,-1.95280170440674,3.09049081802368,,
663,-2.33144950866699,2.13748979568481,,
664,-3.36229801177979,1.90314602851868,,
665,-2.66768550872803,3.30462551116943,,
