Filename,GeneratorName,run,Initial_perturbation,Perturbation_Size,ImageNumber,Iteration,Expected_label(X),Predicted_label(Y),Classification
image_47_iteration91_X1_Y3.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,47,91,1,3,Misclassified
image_48_iteration31_X6_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,48,31,6,1,Misclassified
image_49_iteration250_X7_Y7.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,49,250,7,7,Classified
image_50_iteration171_X7_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,50,171,7,1,Misclassified
image_51_iteration1_X5_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,51,1,5,1,Misclassified
image_52_iteration228_X7_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,52,228,7,1,Misclassified
image_53_iteration108_X7_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,53,108,7,1,Misclassified
image_54_iteration250_X1_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,54,250,1,1,Classified
image_55_iteration1_X3_Y5.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,55,1,3,5,Misclassified
image_56_iteration250_X4_Y4.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,56,250,4,4,Classified
image_57_iteration250_X8_Y8.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,57,250,8,8,Classified
image_58_iteration1_X1_Y7.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,58,1,1,7,Misclassified
image_59_iteration250_X4_Y4.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,59,250,4,4,Classified
image_60_iteration250_X5_Y5.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,60,250,5,5,Classified
image_61_iteration53_X3_Y2.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,61,53,3,2,Misclassified
image_62_iteration1_X7_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,62,1,7,1,Misclassified
image_63_iteration42_X2_Y7.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,63,42,2,7,Misclassified
image_64_iteration149_X6_Y0.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,64,149,6,0,Misclassified
image_65_iteration144_X8_Y0.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,65,144,8,0,Misclassified
image_66_iteration250_X3_Y3.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,66,250,3,3,Classified
image_67_iteration173_X0_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,67,173,0,1,Misclassified
image_68_iteration47_X0_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,68,47,0,1,Misclassified
image_69_iteration64_X7_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,69,64,7,1,Misclassified
image_70_iteration107_X0_Y9.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,70,107,0,9,Misclassified
image_71_iteration1_X9_Y3.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,71,1,9,3,Misclassified
image_72_iteration250_X0_Y0.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,72,250,0,0,Classified
image_73_iteration158_X6_Y8.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,73,158,6,8,Misclassified
image_74_iteration116_X5_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,74,116,5,1,Misclassified
image_75_iteration99_X9_Y5.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,75,99,9,5,Misclassified
image_76_iteration110_X6_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,76,110,6,1,Misclassified
image_77_iteration41_X7_Y2.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,77,41,7,2,Misclassified
image_78_iteration250_X0_Y0.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,78,250,0,0,Classified
image_79_iteration49_X5_Y6.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,79,49,5,6,Misclassified
image_80_iteration201_X0_Y9.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,80,201,0,9,Misclassified
image_81_iteration10_X7_Y0.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,81,10,7,0,Misclassified
image_82_iteration250_X3_Y3.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,82,250,3,3,Classified
image_83_iteration122_X0_Y6.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,83,122,0,6,Misclassified
image_84_iteration250_X2_Y2.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,84,250,2,2,Classified
image_85_iteration17_X8_Y4.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,85,17,8,4,Misclassified
image_86_iteration250_X4_Y4.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,86,250,4,4,Classified
image_87_iteration1_X2_Y7.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,87,1,2,7,Misclassified
image_88_iteration81_X7_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,88,81,7,1,Misclassified
image_89_iteration103_X0_Y1.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,89,103,0,1,Misclassified
image_90_iteration196_X0_Y8.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,90,196,0,8,Misclassified
image_91_iteration7_X8_Y3.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,91,7,8,3,Misclassified
image_92_iteration250_X7_Y7.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,92,250,7,7,Classified
image_93_iteration113_X9_Y8.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,93,113,9,8,Misclassified
image_94_iteration250_X7_Y7.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,94,250,7,7,Classified
image_95_iteration206_X4_Y6.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,95,206,4,6,Misclassified
image_96_iteration144_X1_Y7.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,96,144,1,7,Misclassified
image_97_iteration71_X5_Y3.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,97,71,5,3,Misclassified
image_98_iteration250_X6_Y6.npy,svhn_sd,Low,0.00217826347351074,0.00108913173675537,98,250,6,6,Classified
