Sample,42:,Min,-3.95879507064819,,Max,3.73453569412231
Sample,43:,Min,-4.20751237869263,,Max,3.5477831363678
Sample,44:,Min,-3.82235836982727,,Max,3.78367042541504
Sample,45:,Min,-4.72821855545044,,Max,3.86180114746094
Sample,46:,Min,-4.39023637771606,,Max,3.75692415237427
Sample,47:,Min,-4.245680809021,,Max,4.36510181427002
Sample,48:,Min,-4.281081199646,,Max,3.58868193626404
Sample,49:,Min,-3.99211502075195,,Max,3.94846630096436
Sample,50:,Min,-3.70062685012817,,Max,4.04990434646606
Sample,51:,Min,-3.82336783409119,,Max,4.25563383102417
Sample,52:,Min,-4.13039922714233,,Max,3.51197838783264
Sample,53:,Min,-3.50550293922424,,Max,5.02201128005981
Sample,54:,Min,-3.33652925491333,,Max,4.10937261581421
Sample,55:,Min,-3.84831428527832,,Max,3.84331202507019
Sample,56:,Min,-4.39016580581665,,Max,3.60417747497559
Sample,57:,Min,-3.72272801399231,,Max,4.42622661590576
Sample,58:,Min,-4.12026596069336,,Max,4.57342338562012
Sample,59:,Min,-3.69655752182007,,Max,4.59118509292603
Sample,60:,Min,-3.83415937423706,,Max,4.87050247192383
Sample,61:,Min,-3.92920923233032,,Max,3.8242301940918
Sample,62:,Min,-3.63422083854675,,Max,3.70741152763367
Sample,63:,Min,-3.90889143943787,,Max,3.69693374633789
Sample,64:,Min,-5.09975481033325,,Max,3.47823119163513
Sample,65:,Min,-3.86168813705444,,Max,3.72571873664856
Sample,66:,Min,-3.65023684501648,,Max,3.82935333251953
Sample,67:,Min,-3.72097229957581,,Max,3.73738718032837
Sample,68:,Min,-4.18345451354981,,Max,4.55311059951782
Sample,69:,Min,-3.96813774108887,,Max,3.77983832359314
Sample,70:,Min,-3.68294048309326,,Max,3.75252509117126
Sample,71:,Min,-3.76561999320984,,Max,4.00929689407349
Sample,72:,Min,-3.90975284576416,,Max,3.60726857185364
Sample,73:,Min,-4.67419052124023,,Max,3.63681292533875
Sample,74:,Min,-4.02130126953125,,Max,3.88232731819153
Sample,75:,Min,-4.32700157165527,,Max,3.91090178489685
Sample,76:,Min,-3.9902138710022,,Max,3.62027072906494
Sample,77:,Min,-3.7199079990387,,Max,4.33163833618164
Sample,78:,Min,-3.63917589187622,,Max,4.1078667640686
Sample,79:,Min,-3.65809559822083,,Max,3.71327495574951
Sample,80:,Min,-4.13420629501343,,Max,3.82820439338684
Sample,81:,Min,-3.6229031085968,,Max,4.19220781326294
Sample,82:,Min,-3.77493166923523,,Max,4.03055095672607
Sample,83:,Min,-4.75745868682861,,Max,3.84368562698364
Sample,84:,Min,-4.07663679122925,,Max,4.56836891174316
Sample,85:,Min,-3.73466372489929,,Max,4.27359104156494
Sample,86:,Min,-3.88135552406311,,Max,3.70434165000916
Sample,87:,Min,-3.51384544372559,,Max,4.14813613891602
Sample,88:,Min,-3.99447250366211,,Max,3.56652569770813
Sample,89:,Min,-3.76868414878845,,Max,4.01705026626587
Sample,90:,Min,-4.35322999954224,,Max,4.2289834022522
Sample,91:,Min,-3.601229429245,,Max,3.96291828155518
Sample,92:,Min,-3.77538752555847,,Max,4.12935590744019
Sample,93:,Min,-4.08573198318481,,Max,4.32272672653198
Sample,94:,Min,-3.75495505332947,,Max,3.74527263641357
Sample,95:,Min,-4.25308704376221,,Max,3.69684886932373
Sample,96:,Min,-4.20813083648682,,Max,3.950528383255
Sample,97:,Min,-3.99769282341003,,Max,4.14885902404785
Sample,98:,Min,-4.04276704788208,,Max,3.81576347351074
Sample,99:,Min,-4.24632692337036,,Max,4.96030902862549
Sample,100:,Min,-3.92650723457336,,Max,3.95799612998962
Sample,101:,Min,-3.65959429740906,,Max,3.70042395591736
Sample,102:,Min,-3.78133106231689,,Max,3.93605446815491
Sample,103:,Min,-3.65592265129089,,Max,3.59634852409363
Sample,104:,Min,-4.77814435958862,,Max,3.97166323661804
Sample,105:,Min,-4.06480979919434,,Max,4.24916124343872
Sample,106:,Min,-3.92727851867676,,Max,3.85753512382507
Sample,107:,Min,-4.16326141357422,,Max,4.07467174530029
Sample,108:,Min,-3.43155121803284,,Max,4.05220937728882
Sample,109:,Min,-4.10012578964233,,Max,4.11592626571655
Sample,110:,Min,-3.76604628562927,,Max,3.60228943824768
Sample,111:,Min,-3.88349843025208,,Max,3.84342241287231
Sample,112:,Min,-3.64442229270935,,Max,4.10906076431274
Sample,113:,Min,-4.00848054885864,,Max,3.92177796363831
Sample,114:,Min,-3.76697397232056,,Max,3.71480512619019
Sample,115:,Min,-3.94323992729187,,Max,4.40173816680908
Sample,116:,Min,-4.13181161880493,,Max,3.90528678894043
Sample,117:,Min,-4.21860408782959,,Max,3.59969353675842
Sample,118:,Min,-3.98659014701843,,Max,4.16927146911621
Sample,119:,Min,-3.54842233657837,,Max,3.97758102416992
Sample,120:,Min,-3.87888932228088,,Max,3.71670317649841
Sample,121:,Min,-3.92477464675903,,Max,4.66560316085815
Sample,122:,Min,-3.86355710029602,,Max,4.17683553695679
Sample,123:,Min,-4.52438020706177,,Max,4.12934732437134
Sample,124:,Min,-4.29347991943359,,Max,3.42939186096191
Sample,125:,Min,-3.90291094779968,,Max,3.98013305664062
Sample,126:,Min,-4.23529529571533,,Max,3.64997339248657
Sample,127:,Min,-3.89718914031982,,Max,3.53893542289734
Sample,128:,Min,-3.92720055580139,,Max,3.7194652557373
Sample,129:,Min,-3.97544693946838,,Max,4.24693298339844
Sample,130:,Min,-3.99254012107849,,Max,4.49449348449707
Sample,131:,Min,-4.29930543899536,,Max,3.78032732009888
Sample,132:,Min,-3.81957721710205,,Max,3.83415675163269
Sample,133:,Min,-4.32290458679199,,Max,3.44900321960449
Sample,134:,Min,-4.01815462112427,,Max,3.80939698219299
Sample,135:,Min,-4.39654016494751,,Max,4.4234790802002
Sample,136:,Min,-4.21579837799072,,Max,3.77385902404785
Sample,137:,Min,-3.47088885307312,,Max,3.85126757621765
Sample,138:,Min,-4.35829544067383,,Max,4.20811223983765
Sample,139:,Min,-3.69703435897827,,Max,4.46141052246094
Sample,140:,Min,-3.67390632629395,,Max,3.88183975219727
Sample,141:,Min,-3.92811274528503,,Max,3.93873596191406
Sample,142:,Min,-3.84299802780151,,Max,3.5072021484375
Sample,143:,Min,-4.04810953140259,,Max,3.66528987884521
Sample,144:,Min,-4.00579786300659,,Max,4.04169416427612
Sample,145:,Min,-4.20970869064331,,Max,3.84112787246704
Sample,146:,Min,-4.42292642593384,,Max,3.58964538574219
Sample,147:,Min,-3.99041795730591,,Max,4.60660219192505
Sample,148:,Min,-3.88599705696106,,Max,4.72679710388184
Sample,149:,Min,-3.65682530403137,,Max,3.93542957305908
Sample,150:,Min,-3.94374680519104,,Max,4.06384897232056
Sample,151:,Min,-3.92977547645569,,Max,3.71340107917786
Sample,152:,Min,-4.41093111038208,,Max,3.60443782806396
Sample,153:,Min,-3.50875997543335,,Max,3.73305082321167
Sample,154:,Min,-3.56302905082703,,Max,4.37388277053833
Sample,155:,Min,-3.72928547859192,,Max,3.63928818702698
Sample,156:,Min,-5.26666212081909,,Max,3.48482871055603
Sample,157:,Min,-4.34576272964478,,Max,3.64458799362183
Sample,158:,Min,-3.8162317276001,,Max,4.72466421127319
Sample,159:,Min,-3.84759402275085,,Max,4.08412170410156
Sample,160:,Min,-3.80939698219299,,Max,4.58968877792358
Sample,161:,Min,-3.84847927093506,,Max,3.86593437194824
Sample,162:,Min,-3.97965550422668,,Max,3.93225646018982
Sample,163:,Min,-4.22128582000732,,Max,4.01445245742798
Sample,164:,Min,-3.66952061653137,,Max,3.65829873085022
Sample,165:,Min,-3.65400695800781,,Max,3.65862798690796
Sample,166:,Min,-3.60334658622742,,Max,4.05834054946899
Sample,167:,Min,-3.81577181816101,,Max,4.05947875976563
Sample,168:,Min,-4.06844997406006,,Max,3.92330145835876
Sample,169:,Min,-3.70071935653687,,Max,3.83638858795166
Sample,170:,Min,-3.52340078353882,,Max,3.66724705696106
Sample,171:,Min,-3.69733214378357,,Max,3.66909265518188
Sample,172:,Min,-4.08988618850708,,Max,3.96083211898804
Sample,173:,Min,-3.99422740936279,,Max,4.49148178100586
Sample,174:,Min,-3.86549758911133,,Max,3.75359320640564
Sample,175:,Min,-3.6647777557373,,Max,4.02274560928345
Sample,176:,Min,-4.35986614227295,,Max,4.09874248504639
Sample,177:,Min,-4.14206314086914,,Max,3.99648904800415
Sample,178:,Min,-4.44689321517944,,Max,3.93959307670593
Sample,179:,Min,-4.00440835952759,,Max,3.95018100738525
Sample,180:,Min,-4.22098922729492,,Max,3.65502834320068
Sample,181:,Min,-4.18021106719971,,Max,3.81392455101013
Sample,182:,Min,-3.889728307724,,Max,4.01136636734009
Sample,183:,Min,-3.96675872802734,,Max,4.01170682907105
Sample,184:,Min,-4.11463069915772,,Max,4.12631511688232
Sample,185:,Min,-3.86337637901306,,Max,3.65821361541748
Sample,186:,Min,-3.83641219139099,,Max,4.14482021331787
Sample,187:,Min,-3.92149710655212,,Max,3.8341064453125
Sample,188:,Min,-4.37113237380981,,Max,3.47265148162842
Sample,189:,Min,-3.65417456626892,,Max,4.28920364379883
Sample,190:,Min,-3.90819931030273,,Max,3.60039210319519
Sample,191:,Min,-3.58004307746887,,Max,4.41388177871704
Sample,192:,Min,-3.89759373664856,,Max,3.83402872085571
Sample,193:,Min,-4.26042652130127,,Max,3.82669711112976
Sample,194:,Min,-3.61055970191956,,Max,3.84480834007263
Sample,195:,Min,-4.35521841049194,,Max,4.4265079498291
Sample,196:,Min,-4.33914518356323,,Max,4.22291278839111
Sample,197:,Min,-3.9674243927002,,Max,3.53687953948975
Sample,198:,Min,-4.2262601852417,,Max,3.6609513759613
Sample,199:,Min,-3.87562990188599,,Max,4.25561428070068
Sample,200:,Min,-4.28363513946533,,Max,3.88771033287048
Sample,201:,Min,-4.09306001663208,,Max,3.59054923057556
Sample,202:,Min,-3.71893000602722,,Max,4.46920013427734
Sample,203:,Min,-3.80901622772217,,Max,4.16313171386719
Sample,204:,Min,-4.06119871139526,,Max,3.74504637718201
Sample,205:,Min,-4.08089828491211,,Max,4.15159797668457
Sample,206:,Min,-3.98000812530518,,Max,4.2256383895874
Sample,207:,Min,-3.89677548408508,,Max,4.07724666595459
Sample,208:,Min,-4.16236114501953,,Max,3.85713124275208
Sample,209:,Min,-4.01529026031494,,Max,3.78586459159851
Sample,210:,Min,-4.07605171203613,,Max,3.92980766296387
Sample,211:,Min,-3.90915107727051,,Max,3.73271465301514
Sample,212:,Min,-4.09482192993164,,Max,3.25671935081482
Sample,213:,Min,-3.63939905166626,,Max,3.63171029090881
Sample,214:,Min,-4.30635213851929,,Max,4.60709047317505
Sample,215:,Min,-3.58301544189453,,Max,3.71392369270325
Sample,216:,Min,-3.77852392196655,,Max,4.13441753387451
Sample,217:,Min,-3.64191460609436,,Max,4.03051471710205
Sample,218:,Min,-4.25899124145508,,Max,3.75979733467102
Sample,219:,Min,-4.63768672943115,,Max,3.96803498268127
Sample,220:,Min,-3.75560426712036,,Max,4.11583375930786
Sample,221:,Min,-3.62093067169189,,Max,4.17647361755371
Sample,222:,Min,-4.35680961608887,,Max,3.74468851089478
Sample,223:,Min,-4.00003623962402,,Max,3.70661997795105
Sample,224:,Min,-3.72547626495361,,Max,3.85503339767456
Sample,225:,Min,-3.67523002624512,,Max,4.046067237854
Sample,226:,Min,-3.62885928153992,,Max,3.81427788734436
Sample,227:,Min,-4.42826080322266,,Max,3.95277810096741
Sample,228:,Min,-4.19806432723999,,Max,4.04040622711182
Sample,229:,Min,-3.72437024116516,,Max,3.94057703018188
Sample,230:,Min,-3.97346782684326,,Max,3.76027417182922
Sample,231:,Min,-3.70323014259338,,Max,4.17372751235962
Sample,232:,Min,-3.86018133163452,,Max,4.25876188278198
Sample,233:,Min,-3.9208972454071,,Max,4.10625457763672
Sample,234:,Min,-3.94254326820374,,Max,3.59197187423706
Sample,235:,Min,-3.8076548576355,,Max,4.40360546112061
Sample,236:,Min,-3.87449741363525,,Max,3.77030038833618
Sample,237:,Min,-3.77553582191467,,Max,3.43654537200928
Sample,238:,Min,-3.63839411735535,,Max,4.09534168243408
Sample,239:,Min,-4.19913530349731,,Max,3.91293787956238
Sample,240:,Min,-4.14228916168213,,Max,4.33522319793701
Sample,241:,Min,-3.77168989181519,,Max,3.97529101371765
Sample,242:,Min,-3.67708516120911,,Max,3.75848412513733
Sample,243:,Min,-3.98936057090759,,Max,4.05129718780518
Sample,244:,Min,-3.95800828933716,,Max,4.37739562988281
Sample,245:,Min,-4.61554765701294,,Max,3.68155097961426
Sample,246:,Min,-4.31726408004761,,Max,4.17811298370361
Sample,247:,Min,-3.61202669143677,,Max,3.89263916015625
Sample,248:,Min,-4.59368419647217,,Max,3.76988315582275
Sample,249:,Min,-3.92575836181641,,Max,4.31983423233032
Sample,250:,Min,-3.86678338050842,,Max,3.71345472335815
Sample,251:,Min,-4.39724636077881,,Max,3.67229747772217
Sample,252:,Min,-3.92167544364929,,Max,3.93741631507874
Sample,253:,Min,-3.59909582138062,,Max,4.4301643371582
Sample,254:,Min,-4.02681350708008,,Max,4.07543420791626
Sample,255:,Min,-4.12544441223145,,Max,3.5651969909668
Sample,256:,Min,-3.73099565505981,,Max,4.16939210891724
Sample,257:,Min,-4.36002826690674,,Max,4.36731481552124
Sample,258:,Min,-3.77535581588745,,Max,3.77400493621826
Sample,259:,Min,-3.9262273311615,,Max,3.77001309394836
Sample,260:,Min,-3.5695583820343,,Max,3.87704992294312
Sample,261:,Min,-4.10136079788208,,Max,4.04808712005615
Sample,262:,Min,-4.10625410079956,,Max,3.97864151000977
Sample,263:,Min,-3.87421178817749,,Max,3.74268817901611
Sample,264:,Min,-3.65054368972778,,Max,3.93729424476624
Sample,265:,Min,-4.21685791015625,,Max,4.08358764648438
Sample,266:,Min,-3.59253478050232,,Max,4.22908926010132
Sample,267:,Min,-4.18739461898804,,Max,4.14633512496948
Sample,268:,Min,-3.95027232170105,,Max,3.83819699287415
Sample,269:,Min,-4.0876636505127,,Max,3.86151552200317
Sample,270:,Min,-3.61113905906677,,Max,3.7435736656189
Sample,271:,Min,-4.01871919631958,,Max,3.74715781211853
Sample,272:,Min,-4.08489561080933,,Max,3.66664981842041
Sample,273:,Min,-3.98387765884399,,Max,4.25969886779785
Sample,274:,Min,-3.812824010849,,Max,4.11919593811035
Sample,275:,Min,-4.19210815429688,,Max,3.860111951828
Sample,276:,Min,-3.60053396224976,,Max,3.69086599349976
Sample,277:,Min,-4.18859624862671,,Max,3.88944482803345
Sample,278:,Min,-3.75644135475159,,Max,4.08174180984497
Sample,279:,Min,-3.94319844245911,,Max,3.79274034500122
Sample,280:,Min,-3.52052712440491,,Max,5.14620494842529
Sample,281:,Min,-3.71810102462769,,Max,4.09671354293823
Sample,282:,Min,-3.71331715583801,,Max,4.05482816696167
Sample,283:,Min,-3.82797360420227,,Max,4.17360305786133
Sample,284:,Min,-3.5671443939209,,Max,4.82724761962891
Sample,285:,Min,-3.91505289077759,,Max,4.0174708366394
Sample,286:,Min,-3.74100184440613,,Max,3.5654981136322
Sample,287:,Min,-3.7202033996582,,Max,4.27250051498413
Sample,288:,Min,-3.54340267181396,,Max,3.74875640869141
Sample,289:,Min,-3.76326513290405,,Max,4.58555126190186
Sample,290:,Min,-4.07051610946655,,Max,4.26088333129883
Sample,291:,Min,-3.66593027114868,,Max,4.12342500686646
Sample,292:,Min,-3.82029819488525,,Max,3.90740418434143
Sample,293:,Min,-3.97945117950439,,Max,3.4983434677124
Sample,294:,Min,-4.07623720169067,,Max,3.93256974220276
Sample,295:,Min,-4.08538389205933,,Max,4.13392686843872
Sample,296:,Min,-3.87693762779236,,Max,3.44644165039062
Sample,297:,Min,-3.92380142211914,,Max,4.01205015182495
Sample,298:,Min,-3.88639640808105,,Max,3.86488342285156
Sample,299:,Min,-4.03822994232178,,Max,4.38108682632446
Sample,300:,Min,-4.312340259552,,Max,3.88800501823425
Sample,301:,Min,-3.77394390106201,,Max,4.24371385574341
Sample,302:,Min,-3.93263053894043,,Max,3.7946879863739
Sample,303:,Min,-3.85713267326355,,Max,3.87278413772583
Sample,304:,Min,-3.56997227668762,,Max,3.78143215179443
Sample,305:,Min,-3.85036778450012,,Max,3.95820569992065
Sample,306:,Min,-3.8877694606781,,Max,4.01629018783569
Sample,307:,Min,-4.65174770355225,,Max,3.69063496589661
Sample,308:,Min,-3.87943458557129,,Max,4.24844074249268
Sample,309:,Min,-4.06180143356323,,Max,4.1630802154541
Sample,310:,Min,-3.56108927726746,,Max,3.68035650253296
Sample,311:,Min,-3.88765931129456,,Max,3.84708595275879
Sample,312:,Min,-4.09651660919189,,Max,3.91202616691589
Sample,313:,Min,-3.68773698806763,,Max,3.55402779579163
Sample,314:,Min,-3.58079242706299,,Max,3.647047996521
Sample,315:,Min,-4.16564846038818,,Max,3.76374053955078
Sample,316:,Min,-4.16431331634522,,Max,3.67029023170471
Sample,317:,Min,-4.03842210769653,,Max,3.56945252418518
Sample,318:,Min,-3.9263768196106,,Max,4.07374286651611
Sample,319:,Min,-3.95717310905457,,Max,3.61902713775635
Sample,320:,Min,-4.1928563117981,,Max,3.82107210159302
Sample,321:,Min,-3.91295194625854,,Max,4.72746992111206
Sample,322:,Min,-3.76053190231323,,Max,3.75409030914307
Sample,323:,Min,-4.26246500015259,,Max,3.96929550170898
Sample,324:,Min,-3.90659284591675,,Max,4.15165281295776
Sample,325:,Min,-3.79523038864136,,Max,3.58962440490723
Sample,326:,Min,-4.06165409088135,,Max,3.78894567489624
Sample,327:,Min,-4.43844890594482,,Max,3.9279990196228
Sample,328:,Min,-4.16058206558228,,Max,4.14939022064209
Sample,329:,Min,-4.07989168167114,,Max,3.97005319595337
Sample,330:,Min,-3.62749481201172,,Max,3.50800514221191
Sample,331:,Min,-4.83119106292725,,Max,4.15669441223145
Sample,332:,Min,-4.44465589523315,,Max,3.87631177902222
Sample,333:,Min,-3.86582446098328,,Max,3.47496056556702
Sample,334:,Min,-3.85245513916016,,Max,3.48933887481689
Sample,335:,Min,-4.08054971694946,,Max,4.15807104110718
Sample,336:,Min,-4.6024603843689,,Max,3.70462012290955
Sample,337:,Min,-3.60831880569458,,Max,3.74514555931091
Sample,338:,Min,-3.88318538665771,,Max,3.69217252731323
Sample,339:,Min,-4.15416955947876,,Max,3.83299899101257
Sample,340:,Min,-3.8140013217926,,Max,4.00576448440552
Sample,341:,Min,-3.91110014915466,,Max,4.12365388870239
Sample,342:,Min,-3.90825843811035,,Max,3.64391541481018
Sample,343:,Min,-4.2790675163269,,Max,3.9410662651062
Sample,344:,Min,-3.79811954498291,,Max,4.07764005661011
Sample,345:,Min,-3.83960652351379,,Max,3.75352764129639
Sample,346:,Min,-4.21289539337158,,Max,4.21626758575439
Sample,347:,Min,-4.10048246383667,,Max,3.62627029418945
Sample,348:,Min,-4.1451416015625,,Max,3.41824102401733
Sample,349:,Min,-4.0475697517395,,Max,3.6367871761322
Sample,350:,Min,-3.59642314910889,,Max,4.39105701446533
Sample,351:,Min,-4.14702844619751,,Max,3.79092764854431
Sample,352:,Min,-3.9615650177002,,Max,4.0468544960022
Sample,353:,Min,-4.3622841835022,,Max,3.7918598651886
Sample,354:,Min,-3.84479713439941,,Max,4.08226919174194
Sample,355:,Min,-4.25705337524414,,Max,3.92420363426208
Sample,356:,Min,-3.71759223937988,,Max,3.74569034576416
Sample,357:,Min,-4.05304718017578,,Max,4.2637357711792
Sample,358:,Min,-4.02719306945801,,Max,3.8830738067627
Sample,359:,Min,-4.14982461929321,,Max,3.75838756561279
Sample,360:,Min,-3.5170886516571,,Max,3.7750129699707
Sample,361:,Min,-3.92496132850647,,Max,4.04425621032715
Sample,362:,Min,-4.00133943557739,,Max,3.51296329498291
Sample,363:,Min,-3.60021805763245,,Max,3.86931157112122
Sample,364:,Min,-3.77413439750671,,Max,3.70925879478455
Sample,365:,Min,-3.78583121299744,,Max,3.49626588821411
Sample,366:,Min,-3.53450465202332,,Max,3.77178025245666
Sample,367:,Min,-3.78531861305237,,Max,4.01095676422119
Sample,368:,Min,-3.86534142494202,,Max,3.66534423828125
Sample,369:,Min,-3.497638463974,,Max,3.65065622329712
Sample,370:,Min,-3.95024418830872,,Max,4.00727510452271
Sample,371:,Min,-3.83469724655151,,Max,3.88020706176758
Sample,372:,Min,-4.41807651519775,,Max,3.73454666137695
Sample,373:,Min,-3.72139024734497,,Max,3.64388942718506
Sample,374:,Min,-3.76137447357178,,Max,3.70065665245056
Sample,375:,Min,-4.28322553634644,,Max,4.02094602584839
Sample,376:,Min,-3.9941565990448,,Max,3.82431387901306
Sample,377:,Min,-3.95187735557556,,Max,4.18650531768799
Sample,378:,Min,-4.22805404663086,,Max,4.1407961845398
Sample,379:,Min,-4.00914478302002,,Max,4.00091075897217
Sample,380:,Min,-4.53033971786499,,Max,4.01671409606934
Sample,381:,Min,-3.6359395980835,,Max,3.67896151542664
Sample,382:,Min,-4.11130332946777,,Max,4.23840856552124
Sample,383:,Min,-4.09712791442871,,Max,3.55232834815979
Sample,384:,Min,-3.9918212890625,,Max,3.5830225944519
Sample,385:,Min,-3.50742363929749,,Max,3.76527571678162
Sample,386:,Min,-3.91137862205505,,Max,3.78204369544983
Sample,387:,Min,-4.29534149169922,,Max,3.40344643592834
Sample,388:,Min,-4.13133573532105,,Max,3.69932198524475
Sample,389:,Min,-3.97040414810181,,Max,3.74048376083374
Sample,390:,Min,-4.22809028625488,,Max,3.94591116905212
Sample,391:,Min,-4.22714996337891,,Max,4.29096126556397
Sample,392:,Min,-4.74364328384399,,Max,3.87262582778931
Sample,393:,Min,-3.63277554512024,,Max,4.29866743087769
Sample,394:,Min,-3.60646295547485,,Max,3.8096330165863
Sample,395:,Min,-3.82873129844666,,Max,3.82993793487549
Sample,396:,Min,-3.7107264995575,,Max,3.70928716659546
Sample,397:,Min,-4.32111740112305,,Max,4.17012166976929
Sample,398:,Min,-4.24677276611328,,Max,4.32014894485474
Sample,399:,Min,-3.90596556663513,,Max,3.6471996307373
Sample,400:,Min,-3.8566427230835,,Max,3.8814070224762
Sample,401:,Min,-3.71999168395996,,Max,4.23743629455566
Sample,402:,Min,-3.94844198226929,,Max,4.24856567382813
Sample,403:,Min,-4.20420646667481,,Max,4.1234769821167
Sample,404:,Min,-3.68888688087463,,Max,4.80900239944458
Sample,405:,Min,-3.93553757667542,,Max,3.83477425575256
Sample,406:,Min,-4.26342487335205,,Max,3.79154086112976
Sample,407:,Min,-4.16950130462647,,Max,3.97946000099182
Sample,408:,Min,-3.65388345718384,,Max,4.28826999664307
Sample,409:,Min,-3.60537505149841,,Max,4.62510633468628
Sample,410:,Min,-3.75248336791992,,Max,4.06911706924439
Sample,411:,Min,-3.66505265235901,,Max,4.36548376083374
Sample,412:,Min,-3.48497128486633,,Max,3.71076202392578
Sample,413:,Min,-4.71089601516724,,Max,4.06468868255615
Sample,414:,Min,-4.06345272064209,,Max,3.74223256111145
Sample,415:,Min,-3.80218839645386,,Max,3.85045671463013
Sample,416:,Min,-4.07812547683716,,Max,4.10171127319336
Sample,417:,Min,-3.7723662853241,,Max,4.36302614212036
Sample,418:,Min,-3.66347527503967,,Max,3.61261177062988
Sample,419:,Min,-4.52474451065064,,Max,3.69342136383057
Sample,420:,Min,-3.90282654762268,,Max,4.2197151184082
Sample,421:,Min,-3.88725686073303,,Max,4.10852289199829
Sample,422:,Min,-3.74381041526794,,Max,4.29897022247314
Sample,423:,Min,-4.28889894485474,,Max,3.88118529319763
Sample,424:,Min,-4.07458925247192,,Max,3.96811151504517
Sample,425:,Min,-3.67090082168579,,Max,4.20703315734863
Sample,426:,Min,-3.71014952659607,,Max,4.10826110839844
Sample,427:,Min,-4.21524000167847,,Max,4.12787389755249
Sample,428:,Min,-4.35215520858765,,Max,3.77969646453857
Sample,429:,Min,-3.94495868682861,,Max,3.78626227378845
Sample,430:,Min,-3.95847916603088,,Max,4.42658376693726
Sample,431:,Min,-3.74228692054749,,Max,4.3292875289917
Sample,432:,Min,-3.80646300315857,,Max,4.03028631210327
Sample,433:,Min,-4.08022356033325,,Max,3.69061541557312
Sample,434:,Min,-4.00297021865845,,Max,4.51189708709717
Sample,435:,Min,-4.37947416305542,,Max,3.72783756256104
Sample,436:,Min,-4.03057432174683,,Max,3.52967405319214
Sample,437:,Min,-4.06213760375977,,Max,3.93794059753418
Sample,438:,Min,-4.00069522857666,,Max,3.59872555732727
Sample,439:,Min,-3.76071810722351,,Max,4.38251924514771
Sample,440:,Min,-4.058922290802,,Max,4.33234262466431
Sample,441:,Min,-3.82997250556946,,Max,4.04023599624634
Sample,442:,Min,-4.65214681625366,,Max,3.99214363098145
Sample,443:,Min,-3.6263222694397,,Max,3.80237889289856
Sample,444:,Min,-3.93083596229553,,Max,4.53748464584351
Sample,445:,Min,-3.8470721244812,,Max,3.98141121864319
Sample,446:,Min,-3.87271308898926,,Max,3.75342893600464
Sample,447:,Min,-3.74629378318787,,Max,4.65464687347412
Sample,448:,Min,-4.3310227394104,,Max,3.74485874176025
Sample,449:,Min,-3.38639235496521,,Max,3.88759350776672
Sample,450:,Min,-4.33958244323731,,Max,3.87086987495422
Sample,451:,Min,-3.68462872505188,,Max,4.20564746856689
