Min,Max,,,
-2.02325510978699,2.69928932189941,,,
-2.55207014083862,1.43858742713928,,,
-2.06949615478516,1.35215723514557,,,
-1.42863714694977,1.09719836711884,,,
-1.12255108356476,1.56486630439758,,,
-1.77696967124939,1.67345297336578,,,
-1.40197920799255,2.46152567863464,,,
-2.37655425071716,2.23667311668396,,,
-1.82462930679321,1.28557229042053,,,
-1.11990892887115,3.4083456993103,,,
-2.3311915397644,1.73897933959961,,,
-1.87006080150604,1.99056529998779,,,
-1.54769313335419,1.7528213262558,,,
-1.62298440933228,2.21941447257996,,,
-1.84806442260742,2.51093673706055,,,
-1.98054003715515,1.91551339626312,,,
-0.822196900844574,1.45432555675507,,,
-2.74953627586365,2.33211970329285,,,
-0.924055218696594,1.60233092308044,,,
-2.44253134727478,1.55728054046631,,,
-1.41622161865234,1.0990868806839,,,
-1.8510969877243,2.13623881340027,,,
-2.04333472251892,2.72679734230041,,,
-1.89153981208801,2.6319637298584,,,
-1.96722435951233,2.02670216560364,,,
-2.08906197547913,1.57943260669708,,,
-2.25997304916382,1.34494483470917,,,
-1.94397068023682,1.15606188774109,,,
-1.28641545772553,2.08362436294556,,,
-2.24905228614807,1.3241890668869,,,
-1.95902025699615,2.05937933921814,,,
-2.16181349754333,1.59760868549347,,,
-1.00209391117096,1.21510744094849,,,
-1.35836064815521,2.17517757415771,,,
-1.97332429885864,1.92784988880157,,,
-1.66535329818726,1.67155969142914,,,
-2.14217257499695,1.77972328662872,,,
-2.755939245224,1.35966968536377,,,
-1.53397536277771,2.72221827507019,,,
-1.43235874176025,1.79219889640808,,,
-1.49959337711334,2.67766547203064,,,
-1.94385313987732,1.72963988780975,,,
-2.26569128036499,2.70625066757202,,,
-2.26277446746826,1.65641748905182,,,
-2.64294672012329,1.89159774780273,,,
-1.46273803710938,1.12024164199829,,,
-1.51086533069611,2.15000009536743,,,
-2.4557843208313,1.18229687213898,,,
-2.00284814834595,1.51810038089752,,,
-2.40143895149231,1.80426609516144,,,
-3.31437730789185,1.74823021888733,,,
-1.84541618824005,1.84252405166626,,,
-0.813730359077454,2.08767509460449,,,
-2.347008228302,2.20210027694702,,,
-2.4150652885437,1.78947472572327,,,
-1.50626730918884,1.60980117321014,,,
-1.67417454719543,3.10716700553894,,,
-2.69876670837402,3.47677850723267,,,
-1.24772071838379,1.72639691829681,,,
-1.96581387519836,1.68146884441376,,,
-0.908828973770142,1.84349536895752,,,
-1.82166254520416,2.02762246131897,,,
-2.50083684921265,2.43695616722107,,,
-1.88864481449127,1.78371262550354,,,
-2.42270016670227,1.24128520488739,,,
-1.18539023399353,0.975088059902191,,,
-2.01151943206787,2.11726117134094,,,
-0.80160927772522,3.10645604133606,,,
-1.86996686458588,2.71878862380981,,,
-1.34898114204407,1.61533641815186,,,
-1.58203625679016,1.18073391914368,,,
-1.63858819007874,1.13890397548676,,,
-2.41363096237183,2.33080244064331,,,
-2.00174140930176,1.15120565891266,,,
-2.64075422286987,1.85528945922852,,,
-2.10509324073791,2.3211612701416,,,
-1.4973109960556,2.51106858253479,,,
-2.19203805923462,2.34307432174683,,,
-1.90400230884552,2.31184387207031,,,
-1.04758894443512,2.52466607093811,,,
-1.65146541595459,1.36311066150665,,,
-2.57260203361511,2.2252938747406,,,
-2.33970475196838,1.35505950450897,,,
-2.24967861175537,2.24121594429016,,,
-3.59286665916443,1.67211806774139,,,
-2.53881287574768,1.70973801612854,,,
-1.47689461708069,1.124720454216,,,
-2.95070338249207,1.29019021987915,,,
-2.70291018486023,1.10420942306519,,,
-3.00813412666321,1.50661361217499,,,
-1.82379555702209,1.43936049938202,,,
-2.02399897575378,1.09043216705322,,,
-0.974598169326782,2.26959347724915,,,
-2.05943393707275,1.44259202480316,,,
-1.67261123657227,1.73592245578766,,,
-1.72173154354095,1.63515615463257,,,
-2.8339786529541,2.85262870788574,,,
-1.7368129491806,1.03593766689301,,,
-1.16170120239258,2.40041470527649,,,
-2.20134115219116,1.43662571907043,,,
-1.4552366733551,1.90290796756744,,,
-1.45452892780304,1.82784295082092,,,
-2.05758428573608,3.66872811317444,,,
-1.81670308113098,1.20872735977173,,,
-2.0107536315918,1.11879336833954,,,
-1.29085659980774,2.51812624931335,,,
-2.69115900993347,1.92263627052307,,,
-2.64849305152893,2.39673042297363,,,
-2.68300843238831,3.65314173698425,,,
-1.65102636814117,1.68556022644043,,,
-2.92610764503479,2.03455972671509,,,
-1.39666485786438,1.83794927597046,,,
-1.41948962211609,1.68222713470459,,,
-1.66026663780212,3.33180499076843,,,
-1.57949757575989,1.71889054775238,,,
-1.41893446445465,2.28104710578918,,,
-1.73315060138702,1.39681696891785,,,
-2.46085619926453,2.57461762428284,,,
-1.62600564956665,1.66585230827332,,,
-1.88435840606689,2.14079928398132,,,
-2.13406348228455,1.03736400604248,,,
-1.75981962680817,1.98105263710022,,,
-1.89453446865082,2.07938766479492,,,
-2.06462407112122,1.44239401817322,,,
-1.66951668262482,1.68528640270233,,,
-2.65931057929993,2.64900183677673,,,
-0.882346034049988,1.75215542316437,,,
-1.5374870300293,2.90201783180237,,,
-2.14003729820251,2.21619296073914,,,
-1.29013049602509,2.66645836830139,,,
-2.18751001358032,1.40002274513245,,,
-1.70493853092194,2.19867920875549,,,
-2.04980254173279,1.063605427742,,,
-1.61178600788116,1.68896234035492,,,
-2.19680428504944,1.929731965065,,,
-1.85572564601898,1.42729926109314,,,
-3.54672908782959,1.12036752700806,,,
-1.22610175609589,2.70330142974854,,,
-0.674045383930206,2.239750623703,,,
-1.65132117271423,1.8516811132431,,,
-2.24763369560242,2.10530781745911,,,
-2.27711582183838,2.99168753623962,,,
-1.24400401115417,2.13279867172241,,,
-1.8564156293869,3.30250763893127,,,
-2.97576498985291,1.50011229515076,,,
-2.13235211372375,3.00908970832825,,,
-2.39054584503174,3.05871343612671,,,
-1.26939284801483,2.08859586715698,,,
-2.15312266349792,2.52000331878662,,,
-1.22235310077667,1.78556764125824,,,
-2.56487822532654,3.08412599563599,,,
-1.52760422229767,2.1822407245636,,,
-1.12957525253296,2.37200784683228,,,
-1.06849277019501,1.66893196105957,,,
-2.75825572013855,2.69855570793152,,,
-2.08955907821655,1.62517738342285,,,
-2.56635332107544,1.92168486118317,,,
-1.44790101051331,1.80677247047424,,,
-1.71229696273804,1.34075748920441,,,
-2.46130418777466,1.82204520702362,,,
-1.31737112998962,1.88312554359436,,,
-1.92297959327698,2.07556557655334,,,
-2.36905384063721,1.85440468788147,,,
-2.62998843193054,2.07435297966003,,,
-2.37224221229553,1.89769816398621,,,
-1.32712280750275,1.2415691614151,,,
-2.41488265991211,1.04806470870972,,,
-1.4223757982254,1.9932553768158,,,
-2.83830404281616,2.35806918144226,,,
-1.47514855861664,1.93055236339569,,,
-1.91163229942322,1.84924602508545,,,
-1.21827816963196,2.09943723678589,,,
-1.71257042884827,2.00327134132385,,,
-2.08099341392517,1.00630855560303,,,
-2.26153516769409,2.8623788356781,,,
-1.84135842323303,1.61409366130829,,,
-1.99098527431488,2.69997334480286,,,
-1.41553628444672,1.20029079914093,,,
-2.30424451828003,1.38518667221069,,,
-2.45377111434937,1.72911095619202,,,
-2.58801507949829,1.9140716791153,,,
-2.64456057548523,1.61577546596527,,,
-0.927436947822571,1.81420516967773,,,
-0.869449436664581,1.76785457134247,,,
-1.34746861457825,1.76849579811096,,,
-2.08078527450562,1.21485304832459,,,
-2.10069251060486,1.95761358737946,,,
-2.51191473007202,2.02669382095337,,,
-2.31315946578979,1.46561098098755,,,
-3.68182849884033,3.80687022209167,,,
-2.50119233131409,1.94673442840576,,,
-2.12276864051819,2.42793321609497,,,
-1.75631654262543,1.41587471961975,,,
-1.72944068908691,2.46740221977234,,,
-2.55157589912415,1.36821949481964,,,
-1.2795284986496,2.46011662483215,,,
-1.1362361907959,1.70575201511383,,,
-2.0578727722168,1.54036021232605,,,
-4.20440578460693,3.11307644844055,,,
-1.61469292640686,2.76979398727417,,,
-1.62079000473022,1.6410619020462,,,
-1.93492138385773,2.07537245750427,,,
-2.47616815567017,2.25358009338379,,,
-1.42885673046112,3.05347156524658,,,
-1.54478788375855,1.23066782951355,,,
-1.52821671962738,1.65961492061615,,,
-2.84885764122009,2.03869342803955,,,
-1.60255265235901,1.84818780422211,,,
-2.74726057052612,2.12014198303223,,,
-2.67669796943665,1.78437423706055,,,
-1.96976637840271,1.9453319311142,,,
-1.76314258575439,1.30662310123444,,,
-1.53651976585388,1.17293679714203,,,
-2.35058689117432,1.88784682750702,,,
-4.79826831817627,2.00090980529785,,,
-1.37592029571533,1.10554790496826,,,
-1.74145400524139,1.14674317836761,,,
-1.37410223484039,1.86582064628601,,,
-0.938034176826477,1.91184294223785,,,
-1.26406979560852,1.9238555431366,,,
-2.06621479988098,1.503910779953,,,
-1.96339964866638,1.60348832607269,,,
-2.39881038665771,0.861593067646027,,,
-1.82048749923706,2.2707941532135,,,
-2.01690697669983,1.73021769523621,,,
-2.43115925788879,1.89520883560181,,,
-1.34440100193024,1.85493242740631,,,
-3.11723470687866,3.58107089996338,,,
-3.90508198738098,3.84148550033569,,,
-2.19622373580933,1.28191423416138,,,
-1.50734794139862,1.81812942028046,,,
-1.53386688232422,1.8611615896225,,,
-1.7810982465744,1.87481284141541,,,
-2.21849513053894,1.80900132656097,,,
-2.04283690452576,4.37613248825073,,,
-1.55121970176697,3.15021371841431,,,
-1.31529092788696,2.03567981719971,,,
-1.46380615234375,1.29296135902405,,,
-2.1810302734375,2.98224663734436,,,
-2.87207412719727,2.21002984046936,,,
-1.13667464256287,1.99884867668152,,,
-1.87849795818329,2.33328914642334,,,
-2.16548705101013,3.44233632087708,,,
-1.54686319828033,0.898796379566193,,,
-2.16404819488525,1.79785788059235,,,
-2.05374622344971,2.24062633514404,,,
-3.4935884475708,3.16351175308228,,,
-2.82014536857605,2.13166117668152,,,
-0.794328391551971,1.31695604324341,,,
-1.24098801612854,1.49567842483521,,,
-1.97745537757874,1.87291586399078,,,
-1.98831367492676,1.8923134803772,,,
-1.21499443054199,2.10489153862,,,
-1.857262134552,1.25981426239014,,,
-1.30591666698456,2.78660655021667,,,
-1.95922422409058,1.97788262367249,,,
-2.0430417060852,1.39069044589996,,,
-1.2145037651062,1.55579841136932,,,
-1.09745144844055,1.69722437858582,,,
-2.90304589271545,2.0019326210022,,,
-2.19907212257385,3.33695244789124,,,
-1.38542103767395,1.3149528503418,,,
-1.79296684265137,1.96124601364136,,,
-2.30435872077942,1.39239728450775,,,
-1.87883579730988,1.08923673629761,,,
-2.18110156059265,1.84231340885162,,,
-1.82007694244385,2.7847888469696,,,
-1.47446465492249,1.10949563980103,,,
-2.6694176197052,1.37836015224457,,,
-1.01767027378082,2.13336062431335,,,
-2.95729947090149,0.989119052886963,,,
-2.51992964744568,1.03763234615326,,,
-1.51264405250549,1.39186775684357,,,
-1.461510181427,2.24557447433472,,,
-1.48531055450439,1.86877870559692,,,
-2.02782416343689,1.01407706737518,,,
-1.77413332462311,1.55423188209534,,,
-1.52736937999725,1.87677896022797,,,
-1.44558525085449,1.96839594841003,,,
-2.47057199478149,0.910807490348816,,,
-1.50155901908875,2.27659440040588,,,
-1.54063069820404,0.90934944152832,,,
-1.42255485057831,1.60862064361572,,,
-2.5178165435791,1.36816275119782,,,
-1.90723383426666,0.935243904590607,,,
-3.52756214141846,2.9313645362854,,,
-1.84279656410217,1.55097758769989,,,
-1.9357727766037,2.68893909454346,,,
-2.64915871620178,1.35146975517273,,,
-1.4613471031189,1.96984279155731,,,
-0.693766534328461,2.58446979522705,,,
-1.44218862056732,2.17926836013794,,,
-2.26171493530273,1.09555852413178,,,
-1.06485033035278,1.71127414703369,,,
-1.9080935716629,2.18389415740967,,,
-2.68287372589111,1.62976253032684,,,
-2.47860980033875,1.35454881191254,,,
-3.03513741493225,1.62106251716614,,,
-0.938874185085297,0.87913852930069,,,
-2.84828591346741,1.60536706447601,,,
-1.64793002605438,2.94015574455261,,,
-2.66974234580994,2.26229405403137,,,
-1.92370700836182,2.12425899505615,,,
-1.79094398021698,1.85662198066711,,,
-1.39664232730865,1.19482755661011,,,
-2.5201575756073,1.89950263500214,,,
-0.989249408245087,2.39103484153748,,,
-1.40514814853668,1.646977186203,,,
-2.95554256439209,1.77251768112183,,,
-1.86686146259308,0.872291564941406,,,
-2.59601211547852,2.38867855072021,,,
-1.70959222316742,2.19608902931213,,,
-1.77973914146423,3.82448387145996,,,
-0.998355209827423,1.09941983222961,,,
-1.84088242053986,1.26290488243103,,,
-2.91338467597961,2.73126530647278,,,
-1.59185516834259,1.50462222099304,,,
-2.24546027183533,1.98799121379852,,,
-2.39738297462463,1.81108009815216,,,
-1.13095188140869,3.36450505256653,,,
-2.83903193473816,2.8206033706665,,,
-0.985713064670563,1.18893873691559,,,
-5.26724052429199,2.49716138839722,,,
-3.02163767814636,1.72846388816834,,,
-1.49108588695526,2.16767263412476,,,
-1.48747682571411,1.07540273666382,,,
-1.03800749778748,2.49239730834961,,,
-2.1630973815918,2.86725878715515,,,
-1.38005590438843,2.30963015556335,,,
-1.99686193466187,4.72675895690918,,,
-1.38053965568542,1.39595091342926,,,
-1.96845328807831,1.58896946907043,,,
-2.06328749656677,1.54312264919281,,,
-1.72827708721161,2.43934607505798,,,
-2.05284738540649,1.67709350585938,,,
-2.08010792732239,2.53579664230347,,,
-1.93127334117889,1.47879934310913,,,
-1.86990213394165,1.31790232658386,,,
-1.58445775508881,1.78518414497376,,,
-1.82386565208435,3.13254952430725,,,
-1.13448119163513,1.65718722343445,,,
-1.48154926300049,1.07870674133301,,,
-1.61122596263886,2.62590670585632,,,
-0.493383318185806,1.44722652435303,,,
-2.91008830070496,1.88331639766693,,,
-1.8716493844986,1.99907040596008,,,
-1.78700804710388,1.32570254802704,,,
-1.85401213169098,2.74401092529297,,,
-1.70740151405334,1.3638778924942,,,
-1.60199737548828,3.26885151863098,,,
-2.87834787368774,2.69707798957825,,,
-1.41899633407593,1.69016587734222,,,
-1.03022646903992,1.60788893699646,,,
-1.88233828544617,3.05167984962463,,,
-1.13021671772003,1.38559532165527,,,
-1.99070155620575,0.907226860523224,,,
-1.89554059505463,2.08694362640381,,,
-1.49835669994354,2.61478853225708,,,
-0.985191583633423,1.5478687286377,,,
-2.1631588935852,1.86708652973175,,,
-1.44036614894867,1.70406663417816,,,
-2.21103596687317,2.40600061416626,,,
-1.69135820865631,3.83592391014099,,,
-1.70687627792358,2.07631468772888,,,
-3.4200747013092,1.68560945987701,,,
-2.5442042350769,1.96397924423218,,,
-1.39794790744782,1.77984046936035,,,
-1.4978039264679,1.58425402641296,,,
-4.23413801193237,2.02916526794434,,,
-2.0340096950531,1.77904653549194,,,
-0.881505489349365,2.03139996528625,,,
-1.59913957118988,2.40134215354919,,,
-2.3352427482605,1.90489268302917,,,
-1.39247918128967,1.09411871433258,,,
-1.14220499992371,1.96491050720215,,,
-2.19026970863342,1.25781679153442,,,
-2.19048309326172,1.94615733623505,,,
-1.37784111499786,1.8427267074585,,,
-2.04478454589844,1.9196925163269,,,
-2.19010233879089,1.24460220336914,,,
-3.19509649276733,2.75961184501648,,,
-1.91794610023499,1.69603502750397,,,
-3.03048825263977,1.44362413883209,,,
-2.85168504714966,4.03129720687866,,,
-1.26113486289978,3.98937630653381,,,
-2.10683369636536,1.6411509513855,,,
-1.18886160850525,1.93162953853607,,,
-3.62200665473938,2.23650527000427,,,
-3.40350270271301,2.38886165618896,,,
-1.73608326911926,3.23417782783508,,,
-1.79120850563049,1.85557723045349,,,
-1.84774899482727,2.05235123634338,,,
-2.20662045478821,1.34013164043427,,,
-1.77989649772644,1.53270351886749,,,
-2.87119030952454,1.04777479171753,,,
-2.22990250587463,2.71012043952942,,,
-1.49322497844696,2.13944721221924,,,
-2.14980792999268,1.78691017627716,,,
-2.37996768951416,1.1437441110611,,,
-2.61982536315918,1.07433462142944,,,
-1.13524532318115,1.88648545742035,,,
-1.20571959018707,1.36415231227875,,,
-2.30115938186645,1.71201002597809,,,
-2.57545924186707,1.39624536037445,,,
-0.695704877376556,1.50380229949951,,,
-1.74787747859955,1.93829548358917,,,
-1.5945018529892,2.35532665252686,,,
-1.66611790657043,1.97560095787048,,,
-0.957064092159271,1.19129991531372,,,
-3.80216479301453,1.47394180297852,,,
